Name,Date,State
Mount Sterling,09/15/1902,Kentucky
Muir,11/01/1904,Kentucky
Murphysville,12/15/1903,Kentucky
Murray,05/02/1904,Kentucky
Narrows,10/01/1904,Kentucky
Nebo,02/01/1904,Kentucky
Newhaven,12/15/1904,Kentucky
Nicholasville,11/02/1903,Kentucky
Oakland,04/01/1903,Kentucky
Oakville,03/01/1904,Kentucky
Olmstead,04/01/1903,Kentucky
Owensboro,04/01/1902,Kentucky
Owensboro,12/01/1902,Kentucky
Owenton,02/15/1901,Kentucky
Paducah,10/01/1902,Kentucky
Paris,11/01/1902,Kentucky
Parksville,07/01/1904,Kentucky
Pembroke,10/01/1903,Kentucky
Pendleton,10/01/1903,Kentucky
Penick,04/01/1903,Kentucky
Philpot,03/02/1903,Kentucky
Pleasureville,09/15/1902,Kentucky
Princeton,09/01/1903,Kentucky
Providence,02/02/1903,Kentucky
Reed,12/01/1904,Kentucky
Richmond,02/02/1903,Kentucky
Riley,10/01/1902,Kentucky
Rineville,04/01/1903,Kentucky
Robard,10/01/1903,Kentucky
Rockhaven,12/15/1904,Kentucky
Rockyhill Station,05/16/1904,Kentucky
Russellville,04/01/1903,Kentucky
Sadieville,04/01/1903,Kentucky
Saint Matthews,02/01/1902,Kentucky
Salt River,07/15/1904,Kentucky
Saltlick,08/15/1904,Kentucky
Salvisa,07/15/1904,Kentucky
Sanders,04/01/1903,Kentucky
Sebree,10/01/1904,Kentucky
Sedalia,07/01/1904,Kentucky
Sharpsburg,02/02/1903,Kentucky
Shelbyville,07/01/1902,Kentucky
Shepherdsville,12/01/1902,Kentucky
Shively,08/15/1902,Kentucky
Slaughterville,10/15/1904,Kentucky
Smithfield,04/01/1903,Kentucky
Smiths Grove,12/15/1903,Kentucky
Sonora,04/01/1903,Kentucky
South Park,08/15/1902,Kentucky
Sparta,09/01/1903,Kentucky
Springdale,11/01/1904,Kentucky
Springdale,12/15/1903,Kentucky
Springfield,04/01/1903,Kentucky
Stamping Ground,08/01/1902,Kentucky
Stanford,09/15/1904,Kentucky
Stanley,10/15/1903,Kentucky
Stithton,04/01/1903,Kentucky
Sturgis,10/01/1903,Kentucky
Sulphur ,06/01/1904,Kentucky
Sunrise,12/01/1904,Kentucky
Trenton,04/01/1903,Kentucky
Turners Station,11/01/1902,Kentucky
Uniontown,10/01/1903,Kentucky
Upton,10/15/1904,Kentucky
Utica,11/02/1903,Kentucky
Valley Station,08/15/1902,Kentucky
Versailles,08/01/1902,Kentucky
Vinegrove,07/01/1904,Kentucky
Visalia,09/15/1904,Kentucky
Waddy,07/01/1902,Kentucky
Walton,10/01/1904,Kentucky
Watervalley,10/01/1904,Kentucky
Waverly,04/01/1902,Kentucky
Whitesville,11/02/1903,Kentucky
Wickliffe,10/15/1904,Kentucky
Williamstown,04/01/1903,Kentucky
Willisburg,02/01/1904,Kentucky
Wilmore,09/01/1904,Kentucky
Winchester,11/01/1902,Kentucky
Wingo,07/01/1904,Kentucky
Woodburn,12/01/1903,Kentucky
Worthville,10/01/1903,Kentucky
