Name,State,Date,Latitude,Longitude
Rowesville,South Carolina,05/15/1901,33.3698789,-80.8370386
Saint George,South Carolina,03/01/1899,33.1859958,-80.5756534
Saint Matthews,South Carolina,11/01/1901,33.664876,-80.7778681
Saluda,South Carolina,06/01/1899,34.0128512,-81.7030757
Samaria,South Carolina,05/02/1904,33.8254243,-81.4776029
Santuck,South Carolina,06/01/1904,33.0295281,-80.0931392
Seneca,South Carolina,05/01/1899,34.6865321,-82.9527288
Sharon,South Carolina,12/01/1902,34.1348388,-82.4145715
Shelton,South Carolina,10/15/1904,34.4973636,-81.4200992
Silver,South Carolina,08/01/1904,33.6779398,-80.3573053
Silverstreet,South Carolina,11/15/1904,34.2179142,-81.715387
Simpsonville,South Carolina,12/02/1901,34.7370639,-82.2542834
Slighs,South Carolina,05/01/1899,34.1984768,-81.4503799
Smoaks,South Carolina,04/03/1899,33.0896069,-80.8139879
Smyrna,South Carolina,12/01/1902,34.2734697,-81.707887
Spartanburg,South Carolina,08/15/1899,34.9498007,-81.9320157
Springfield,South Carolina,12/02/1901,32.8368422,-80.0545357
Starr,South Carolina,10/01/1901,34.3770509,-82.6956891
Stover,South Carolina,10/15/1904,34.5509757,-81.0189734
Strother,South Carolina,09/01/1904,34.3937543,-81.394821
Summerton,South Carolina,09/01/1903,33.6082889,-80.3511418
Sumpter,South Carolina,11/01/1901,34.185038,-82.1588759
Swansea,South Carolina,07/01/1904,33.7382088,-81.0978734
Tigerville,South Carolina,07/15/1904,35.0684492,-82.3684509
Timmonsville,South Carolina,07/01/1903,34.1348782,-79.9397885
Toneycreek,South Carolina,12/01/1903,nf,nf
Townville,South Carolina,10/01/1901,34.5637137,-82.8984775
Travellers Rest,South Carolina,02/01/1902,nf,nf
Trenton,South Carolina,07/01/1902,33.7440246,-81.8406661
Troy,South Carolina,05/01/1903,33.9876224,-82.297904
Union,South Carolina,06/01/1904,34.7150662,-81.6236198
Wagener,South Carolina,12/01/1904,33.6523712,-81.3612142
Walhalla,South Carolina,12/01/1902,34.7648176,-83.0640417
Wards,South Carolina,04/15/1904,34.937915,-82.2169949
Ware Shoals,South Carolina,06/01/1904,34.3984511,-82.2467853
Waterloo,South Carolina,03/15/1900,34.3515126,-82.0592766
Wellford,South Carolina,01/01/1902,34.9509521,-82.1059416
West Union,South Carolina,09/01/1902,34.759818,-83.04293
Westminster,South Carolina,10/01/1901,34.6648197,-83.0965425
Whitmire,South Carolina,07/01/1903,34.5029146,-81.6114932
Wilkinsville,South Carolina,09/15/1904,34.9717975,-81.5328717
Williamston,South Carolina,10/01/1901,34.6184471,-82.4779053
Williston,South Carolina,09/01/1903,33.4026478,-81.4201063
Winnsboro,South Carolina,05/01/1903,34.3807012,-81.0864776
Woodruff,South Carolina,10/01/1901,34.7395701,-82.0370466
Yorkville,South Carolina,07/01/1902,35.104976,-81.4665789
Young Island,South Carolina,09/01/1902,nf,nf
