Name,Date,State
Conewango Valley,07/01/1903,New York
Constable,06/15/1904,New York
Constableville,07/05/1899,New York
Constantia,10/01/1903,New York
Coopers Plains,11/15/1904,New York
Cooperstown,10/01/1903,New York
Copenhagen,07/01/1903,New York
Corfu,03/01/1902,New York
Corning,12/15/1900,New York
Cortland,12/01/1900,New York
Coshocton,10/01/1902,New York
Cowlesville,03/02/1903,New York
Coxsackie,11/01/1904,New York
Cranesville,01/01/1904,New York
Crittenden,01/15/1902,New York
Croghan,05/16/1904,New York
Croton On Hudson,01/01/1904,New York
Cuba,03/01/1902,New York
Cuyler,10/01/1903,New York
Dalton,03/01/1902,New York
Dansville,02/01/1902,New York
Darien,02/01/1902,New York
Darien Center,11/01/1900,New York
De Kalb Junction,08/01/1901,New York
Deansboro,02/01/1902,New York
Deerfield,04/01/1902,New York
Delancey,04/01/1904,New York
Delanson,10/01/1903,New York
Delevan,03/02/1903,New York
Delhi,05/01/1903,New York
Delmar,03/01/1902,New York
Demster,09/01/1904,New York
Depew,05/14/1900,New York
Derby,09/02/1901,New York
Deruyter,10/15/1904,New York
Dewittville,09/15/1902,New York
Dickinson Center,06/01/1904,New York
Dormansville,11/01/1904,New York
Dover Plains,10/01/1903,New York
Dresden,08/01/1904,New York
Dryden,12/15/1902,New York
Duanesburg,11/15/1904,New York
Dundee,07/01/1901,New York
Dunkirk,09/15/1902,New York
Durhamville,07/01/1903,New York
Eagle Bridge,12/01/1902,New York
Earlville,08/01/1902,New York
East Aurora,10/01/1903,New York
East Berne,08/01/1901,New York
East Bethany,09/02/1901,New York
East Bloomfield,02/02/1903,New York
East Chatham,04/16/1900,New York
East Concord,12/01/1902,New York
East Greenbush,09/15/1903,New York
East Hamlin,11/01/1902,New York
East Nassau,09/15/1903,New York
East Otto,12/01/1903,New York
East Palmyra,10/01/1901,New York
East Pembroke,02/01/1902,New York
East Schodack,09/15/1903,New York
East Syracuse,08/01/1902,New York
Ebenezer,09/01/1903,New York
Eden,07/01/1902,New York
Edmeston,09/01/1904,New York
Elba,10/15/1896,New York
Elbridge,09/02/1901,New York
Ellenburg Center,10/15/1903,New York
Ellenburg Depot,02/15/1904,New York
Ellicottville,02/15/1904,New York
Elmira,06/04/1900,New York
Ensenore,02/02/1903,New York
Esperance,02/15/1904,New York
Evans Mills,11/01/1901,New York
Fabius,11/01/1904,New York
Fairport,07/01/1902,New York
Falconer,08/15/1900,New York
Farmer,03/01/1902,New York
Farmersville Station,10/01/1903,New York
Fayetteville,04/01/1903,New York
Fernwood,07/01/1903,New York
Fillmore,10/15/1900,New York
Fishkill,10/01/1903,New York
Flycreek,08/01/1904,New York
Fonda,03/01/1904,New York
Forest,02/15/1904,New York
Forestport,09/01/1904,New York
Forestville,07/16/1900,New York
Forks,01/15/1902,New York
Fort Edward,09/15/1903,New York
Fort Plain,03/01/1902,New York
Frankfort,06/01/1901,New York
Franklin,09/15/1903,New York
Franklinville,03/02/1903,New York
Fredonia,09/01/1900,New York
Freehold,11/01/1904,New York
Freeville,07/01/1902,New York
Frewsburg,12/15/1900,New York
Friendship,10/15/1903,New York
Fulton,07/01/1903,New York
Fultonville,07/01/1902,New York
Gage,10/01/1901,New York
Gainesville,02/01/1901,New York
Galway,11/15/1904,New York
Gansevoort,02/01/1904,New York
Gardenville,12/15/1902,New York
Gardiner,04/01/1904,New York
Garrison,04/01/1902,New York
Gasport,11/15/1901,New York
Gates,02/15/1901,New York
Geneseo,11/15/1904,New York
Geneva,12/01/1900,New York
Genoa,02/02/1903,New York
Germantown,08/01/1899,New York
Getzville,05/01/1902,New York
Ghent,04/01/1902,New York
Glenmont,01/15/1904,New York
Glenmore,01/15/1904,New York
Glens Falls,04/01/1903,New York
Glenwood,05/01/1902,New York
Gloversville,03/01/1902,New York
Gouverneur,01/01/1904,New York
Gowanda,07/01/1901,New York
Grand Island,12/01/1902,New York
Great Valley,03/02/1903,New York
Greene,11/01/1901,New York
Greenfield Center,11/01/1904,New York
Greenville,07/01/1903,New York
Greenwich,03/01/1902,New York
Groton,08/01/1902,New York
Groveland Station,10/15/1903,New York
Guilford,07/01/1903,New York
Hagaman,01/01/1902,New York
Hague,11/01/1900,New York
Halls Corners,03/01/1901,New York
Hamburg,07/15/1902,New York
Hamilton,08/01/1902,New York
Hamlet,10/10/1898,New York
Hamlin,05/01/1902,New York
Hammond,08/01/1899,New York
Hammondsport,11/15/1900,New York
Hannibal,07/01/1903,New York
Harford,12/01/1904,New York
Harkness,07/01/1903,New York
Harpursville,11/01/1900,New York
Harrisville,02/01/1902,New York
Hastings,10/15/1903,New York
Hector,01/15/1904,New York
Hemlock,09/15/1904,New York
Henrietta,08/15/1900,New York
Herkimer,12/02/1901,New York
Heuvelton,11/01/1900,New York
Hicksville,12/15/1904,New York
Highland,05/02/1898,New York
Hillsdale,07/01/1903,New York
Hilton,11/01/1902,New York
Himrod,07/01/1902,New York
Hinsdale,11/15/1904,New York
Holcomb,11/15/1904,New York
Holland,05/01/1902,New York
Holland Patent,07/01/1902,New York
Holley,06/02/1902,New York
Holmes,10/01/1903,New York
Homer,10/01/1903,New York
Honeoye Falls,01/01/1902,New York
Hoosick Falls,07/01/1902,New York
Hopewell Junction,05/01/1903,New York
Hornellsville,11/01/1900,New York
Horseheads,04/01/1902,New York
Houghton,03/01/1902,New York
Hubbardsville,10/01/1903,New York
Hudson,05/16/1904,New York
Hunt,10/01/1900,New York
Huntington,07/01/1902,New York
Hydepark,10/01/1900,New York
Ilion,03/15/1901,New York
Ira,09/01/1903,New York
Irondequoit,10/02/1899,New York
Irving,09/02/1901,New York
Ischua,11/02/1903,New York
Ithaca,07/01/1902,New York
Jackson Corners,10/01/1903,New York
Jamestown,08/15/1900,New York
Jamesville,12/01/1903,New York
Jasper,09/15/1903,New York
Java Center,04/01/1904,New York
Jerusalem,07/01/1903,New York
Johnsonburg,11/02/1903,New York
Johnsonville,08/01/1902,New York
Johnstown,05/01/1903,New York
Jordan,08/01/1901,New York
Kanona,04/01/1902,New York
Keeseville,12/01/1904,New York
Kendall,09/15/1903,New York
Kenmore,10/17/1898,New York
Kennedy,11/15/1900,New York
Kent,07/01/1902,New York
King Ferry,02/02/1903,New York
Kirkville,10/01/1901,New York
Kirkwood,04/15/1904,New York
Knowlesville,09/15/1903,New York
La Salle ,11/15/1901,New York
Lacona,07/01/1903,New York
Lafargeville,01/01/1904,New York
Lafayette,10/01/1903,New York
Lagrangeville,02/01/1901,New York
Lakeview,06/01/1899,New York
Lancaster,01/15/1902,New York
Laurens,09/01/1904,New York
Lawton Station,01/15/1902,New York
Lebanon,10/01/1903,New York
Lee Center,11/02/1903,New York
Leroy,05/01/1901,New York
Lestershire,04/01/1904,New York
Lewiston,11/15/1901,New York
Lima,07/01/1903,New York
Limerick,11/01/1900,New York
Linden,11/01/1901,New York
Lindley,09/15/1904,New York
Linwood,12/01/1902,New York
Lisbon Center,10/01/1901,New York
Little Falls,07/01/1901,New York
Little Valley,03/02/1903,New York
Liverpool,04/01/1903,New York
Livonia,09/01/1903,New York
Locke,02/02/1903,New York
Lockport,08/15/1899,New York
Lodi,11/01/1900,New York
Lowman,04/01/1904,New York
Lowville,07/01/1903,New York
Ludlowville,12/15/1902,New York
Lyndonville,09/15/1903,New York
Lyon Falls,01/15/1904,New York
Lyons,06/04/1900,New York
Lysander,09/15/1904,New York
Macedon,02/01/1902,New York
Machias,03/02/1903,New York
Madison,08/01/1902,New York
Madrid,10/15/1903,New York
Madrid Springs,10/15/1903,New York
Mahopac,04/15/1904,New York
Mallory,05/02/1904,New York
Malone,02/15/1904,New York
Manlius,06/04/1900,New York
Mannsville,07/01/1903,New York
Marathon,02/01/1901,New York
Marcellus,10/15/1900,New York
Marcy,01/01/1902,New York
Marietta,11/01/1904,New York
Marilla,09/02/1901,New York
Marion,10/01/1901,New York
Marlboro,07/01/1903,New York
Martinsville,11/15/1901,New York
Martville,02/02/1903,New York
Massena,10/01/1901,New York
Mayfield,07/01/1903,New York
Maynard,09/01/1903,New York
Mayville,09/15/1902,New York
McGraw,11/01/1900,New York
Mechanicsville,10/01/1903,New York
Medina,05/01/1902,New York
Melrose,08/01/1902,New York
Memphis,02/15/1901,New York
Mexico,07/01/1902,New York
Middleport,05/01/1900,New York
Middlesex,07/01/1902,New York
Middletown,02/01/1904,New York
Millbrook,10/01/1903,New York
Millerton,10/01/1903,New York
Milton,10/01/1902,New York
Mohawk,11/01/1900,New York
Moira,07/01/1904,New York
Monsey,04/15/1904,New York
Montgomery,10/15/1903,New York
Montour Falls,03/02/1903,New York
Mooers,03/01/1902,New York
Mooers Forks,03/01/1902,New York
Moravia,02/01/1902,New York
Morganville,07/01/1902,New York
Morrisonville,11/01/1902,New York
Morristown,12/01/1898,New York
Morrisville,12/15/1903,New York
Morton,09/15/1903,New York
Moscow,03/01/1902,New York
Mount Kisco,09/01/1902,New York
Mount Morris,03/01/1902,New York
Mount Vision,11/15/1904,New York
Munnsville,10/01/1903,New York
Naples,12/15/1900,New York
Nassau,12/01/1902,New York
Natural Bridge,02/01/1902,New York
New Baltimore Station,09/15/1904,New York
New Berlin,03/01/1901,New York
New City,04/15/1904,New York
New Hamburg,10/01/1903,New York
New Hartford,07/01/1902,New York
Newark,09/05/1899,New York
Newburgh,07/01/1902,New York
Newfane,11/15/1901,New York
Newfield,11/15/1900,New York
Newhaven,04/15/1904,New York
Newport,07/01/1903,New York
Nichols,01/01/1904,New York
Nineveh,11/02/1903,New York
Niverville,02/15/1904,New York
Norfolk,07/15/1904,New York
North Bangor,07/01/1903,New York
North Clymer,09/15/1902,New York
North Collins,01/15/1902,New York
North Rose,07/01/1902,New York
North Stockholm,12/15/1903,New York
North Tonawanda,11/15/1901,New York
Norwich,04/01/1902,New York
Norwood,07/01/1903,New York
Nunda,03/01/1902,New York
Oakfield,07/01/1902,New York
Odessa,03/02/1903,New York
Ogdensburg,11/01/1900,New York
Old Chatham,07/01/1902,New York
Olean,03/02/1903,New York
Oneida,10/01/1903,New York
Oneonta,08/01/1902,New York
Ontario,06/04/1900,New York
Orchard Park,11/01/1901,New York
Oriskany,02/01/1902,New York
Oriskany Falls,07/01/1901,New York
Orleans Four Corners,07/01/1903,New York
Oswego,07/01/1902,New York
Oswego Falls,02/01/1902,New York
Otego,09/15/1900,New York
Ovid,03/02/1903,New York
Owasco,09/01/1903,New York
Owego,07/15/1904,New York
Oxford ,11/01/1901,New York
Painted Post,05/01/1902,New York
Palatine Bridge,11/01/1904,New York
Palmyra,09/02/1901,New York
Parish,02/01/1902,New York
Patterson,08/01/1902,New York
Pattersonville,03/01/1902,New York
Pavilion,03/01/1902,New York
Pawling,10/01/1903,New York
Peekskill,04/01/1903,New York
Pembroke,02/01/1902,New York
Penfield,11/01/1900,New York
Pennellville,05/02/1904,New York
Penyan,03/15/1900,New York
Perry,11/15/1900,New York
Perrysburg,10/10/1898,New York
Peru,04/01/1904,New York
Phelps,09/05/1899,New York
Philadelphia,05/02/1898,New York
Phoenix,07/01/1903,New York
Pierrepont Manor,07/01/1903,New York
Pine City,09/01/1904,New York
Pine Plains,06/02/1902,New York
Pittsford,10/15/1900,New York
Plattsburg,10/15/1900,New York
Pleasant Valley,10/01/1903,New York
Pomona,07/01/1903,New York
Pompey,11/01/1904,New York
Poolville,10/01/1903,New York
Port Byron,01/01/1902,New York
Port Chester,09/15/1899,New York
Port Leyden,08/01/1902,New York
Portageville,09/15/1900,New York
Porterville,07/15/1902,New York
Portland,02/15/1901,New York
Portville,11/16/1903,New York
Potsdam,07/01/1903,New York
Poughkeepsie,08/01/1902,New York
Poughquag,10/01/1903,New York
Prattsburg,07/01/1901,New York
Prattsville,09/01/1903,New York
Pulaski,11/01/1900,New York
Pultneyville,07/01/1902,New York
Putnam Station,11/15/1904,New York
Randolph,03/02/1903,New York
Ransomville,11/15/1901,New York
Rathbone,10/01/1902,New York
Ravena,05/16/1904,New York
Red Creek,07/01/1902,New York
Red Hook,10/01/1903,New York
Redwood,02/01/1902,New York
Remsen,07/01/1903,New York
Rensselaer Falls,10/15/1900,New York
Rexford Flats,07/15/1904,New York
Rhinebeck,10/03/1898,New York
Richfield Springs,07/01/1903,New York
Richford,08/15/1904,New York
Richland,11/16/1903,New York
Richville,10/01/1903,New York
Ripley,12/15/1900,New York
Riverhead,04/03/1899,New York
Rochester Junction,01/01/1902,New York
Rock Stream,02/02/1903,New York
Rome,10/15/1900,New York
Romulus,12/02/1901,New York
Rosiere,07/01/1903,New York
Roslyn,10/15/1903,New York
Rush,11/01/1902,New York
Rushville,07/01/1902,New York
Sacket Harbor,07/01/1902,New York
Saint Johnsville,12/01/1903,New York
Saint Lawrence,02/15/1904,New York
Salamanca,11/01/1900,New York
Salem,04/15/1904,New York
Saltpoint,07/01/1902,New York
Sanborn,11/15/1901,New York
Sandycreek,07/01/1903,New York
Sandyhill,04/15/1904,New York
Saratoga Springs,11/01/1902,New York
Sardinia,08/01/1901,New York
Saugerties,08/15/1900,New York
Sauquoit,07/01/1901,New York
Savannah,07/01/1902,New York
Savona,07/01/1902,New York
Schaghticoke,03/01/1902,New York
Schenectady,09/02/1901,New York
Schodack Landing,01/01/1904,New York
Schuylerville,10/15/1903,New York
Scio,10/01/1903,New York
Scottsville,11/01/1902,New York
Seely Creek,12/01/1903,New York
Selkirk,04/02/1900,New York
Seneca Falls,10/01/1903,New York
Sennett,09/01/1903,New York
Seward,11/01/1904,New York
Sharon Springs,03/01/1904,New York
Sherburne,03/01/1901,New York
Sherman,09/15/1902,New York
Shortsville,02/02/1903,New York
Shushan,09/15/1903,New York
Silver Creek,07/16/1900,New York
Silver Springs,09/15/1900,New York
Sinclairville,09/15/1902,New York
Skaneateles,11/01/1901,New York
Slingerlands,02/01/1902,New York
Sloan,07/15/1904,New York
Sodus,11/01/1900,New York
Sodus Point,08/15/1904,New York
Solsville,07/01/1902,New York
South Bethlehem,11/15/1904,New York
South Butler,07/01/1902,New York
South Byron,02/15/1901,New York
South Dayton,09/01/1900,New York
South Granby,05/16/1904,New York
South Hammond,07/15/1904,New York
South Hammond,09/01/1904,New York
South New Berlin,08/01/1904,New York
South Wales,03/01/1902,New York
Spencer,02/02/1903,New York
Spencerport,01/02/1901,New York
Spragueville,04/01/1902,New York
Springville,07/15/1902,New York
Springwater,05/01/1903,New York
Staatsburg,09/01/1902,New York
Stafford,01/15/1901,New York
Stanfordville,10/01/1903,New York
Stanley,04/16/1900,New York
Sterling Station,09/01/1903,New York
Stillwater,07/01/1903,New York
Stittville,08/01/1902,New York
Stockbridge,10/01/1903,New York
Stormville,10/01/1903,New York
Strykersville,11/02/1903,New York
Swormville,05/01/1902,New York
Syracuse,11/01/1901,New York
Taberg,01/15/1904,New York
Tarrytown,12/15/1904,New York
Theresa,10/01/1900,New York
Tiashoke,08/01/1902,New York
Tivoli,10/01/1903,New York
Tonawanda,05/01/1902,New York
Townline,07/15/1902,New York
Troupsburg,09/15/1903,New York
Troy,08/01/1902,New York
Trumansburg,12/15/1902,New York
Truxton,10/01/1902,New York
Tully,10/15/1903,New York
Tunnel,12/01/1903,New York
Tuscarora,03/01/1902,New York
Union Springs,01/01/1902,New York
Union Square,12/01/1902,New York
Valatie,07/01/1903,New York
Valley Falls,07/01/1902,New York
Valois,01/15/1904,New York
Vanetten,09/15/1903,New York
Varysburg,11/02/1903,New York
Verbank,10/01/1903,New York
Vernon,10/15/1900,New York
Vernon Center,06/01/1901,New York
Verona,07/01/1903,New York
Verona Station,07/01/1903,New York
Victor,12/01/1900,New York
Voorheesville,07/01/1903,New York
Walden,04/01/1903,New York
Wales Center,09/01/1904,New York
Walton,04/15/1901,New York
Walworth,11/01/1900,New York
Wappingers Falls,10/01/1903,New York
Warner,12/01/1902,New York
Warsaw,09/15/1900,New York
Wassaic,10/01/1903,New York
Waterford,10/01/1903,New York
Waterloo,03/15/1901,New York
Waterport,09/15/1903,New York
Watertown,05/02/1898,New York
Waterville,04/02/1900,New York
Watkins,01/01/1902,New York
Waverly,07/01/1903,New York
Wayland,07/01/1902,New York
Wayne,01/26/1904,New York
Wayville,06/01/1904,New York
Webster,05/01/1900,New York
Weedsport,11/01/1902,New York
Wellsbridge,09/01/1904,New York
Wellsburg,03/02/1903,New York
Wellsville,10/15/1903,New York
West,02/01/1904,New York
West Albany,04/01/1901,New York
West Berne,05/16/1904,New York
West Bloomfield,11/15/1904,New York
West Camden,07/01/1903,New York
West Chazy,07/01/1901,New York
West Coxsackie,10/15/1903,New York
West Danby,08/01/1902,New York
West Falls,02/02/1903,New York
West Henrietta,08/15/1900,New York
West Leyden,07/01/1904,New York
West Monroe,02/01/1902,New York
West Rush,11/01/1902,New York
West Sand Lake,10/15/1904,New York
West Seneca,11/01/1898,New York
West Troy,04/01/1901,New York
West Valley,02/15/1904,New York
West Vienna,07/01/1903,New York
West Webster,11/01/1902,New York
Westbranch,01/15/1904,New York
Westernville,09/01/1904,New York
Westfield,10/15/1900,New York
Whallonsburg,11/15/1904,New York
Whitehall,09/01/1903,New York
Whiteplains,04/16/1900,New York
Whitesboro,03/01/1902,New York
Whitney Crossings,05/01/1902,New York
Williamson,07/01/1902,New York
Williamstown,11/16/1903,New York
Willink,10/01/1903,New York
Willliamsville,05/01/1902,New York
Willseyville,10/15/1903,New York
Wilson,11/15/1901,New York
Windham,12/01/1904,New York
Wings Station,05/01/1902,New York
Winthrop,07/15/1904,New York
Wolcott,07/01/1902,New York
Woodhull,03/01/1902,New York
Woodville,11/01/1904,New York
Wynantskill,09/15/1903,New York
Wyoming,08/01/1903,New York
Youngstown,11/15/1901,New York
