Name,Date,State
Dawsonville,04/15/1904,Georgia
Dearing,03/02/1903,Georgia
Decatur,05/01/1901,Georgia
Deepstep,11/01/1904,Georgia
Devereux,12/01/1902,Georgia
Deweyrose,11/02/1903,Georgia
Dexter,01/01/1902,Georgia
Dickey,12/01/1902,Georgia
Dixie,03/02/1903,Georgia
Doerun,09/15/1903,Georgia
Doraville,03/02/1903,Georgia
Douglasville,07/01/1902,Georgia
Dover,11/15/1904,Georgia
Dowdy,05/01/1903,Georgia
Draketown,04/15/1904,Georgia
Dranesville,12/15/1903,Georgia
Drybranch,01/15/1904,Georgia
Dublin,10/01/1900,Georgia
Dudly,08/01/1904,Georgia
Duluth,08/01/1904,Georgia
Dunwoody,11/01/1904,Georgia
Eastanollee,12/01/1903,Georgia
Eastman,02/01/1902,Georgia
Eatonton,02/01/1902,Georgia
Edison,05/16/1904,Georgia
Elberton,06/04/1900,Georgia
Elko,04/15/1904,Georgia
Ellaville,11/01/1901,Georgia
Ellenwood,09/02/1901,Georgia
Ellerslie,11/02/1903,Georgia
Empire,09/15/1904,Georgia
Fairburn,10/01/1902,Georgia
Faircloth,10/01/1903,Georgia
Fairmount,12/01/1904,Georgia
Farmington,05/01/1903,Georgia
Farrar,10/01/1904,Georgia
Fayetteville,02/01/1902,Georgia
Finleyson,10/01/1904,Georgia
Flippen,09/01/1902,Georgia
Flovilla,08/01/1904,Georgia
Flowery Branch,07/15/1904,Georgia
Forsyth,04/01/1903,Georgia
Fort Gaines,08/01/1901,Georgia
Fort Valley,12/01/1902,Georgia
Fortson,12/15/1903,Georgia
Fosters Mills,09/15/1903,Georgia
Franklin,07/15/1903,Georgia
Gabbettville,07/01/1903,Georgia
Gainesville,06/01/1901,Georgia
Geneva,09/01/1904,Georgia
Gentian,05/16/1904,Georgia
Georgetown,11/01/1901,Georgia
Gibson,09/01/1903,Georgia
Gillsville,09/01/1903,Georgia
Glenwood,04/01/1904,Georgia
Gordon,12/01/1902,Georgia
Gore,04/01/1902,Georgia
Grantville,03/02/1903,Georgia
Gray,06/15/1904,Georgia
Greenbush,06/15/1904,Georgia
Greensboro,02/01/1902,Georgia
Greenville,05/01/1903,Georgia
Griffin,02/01/1902,Georgia
Griswoldville,04/01/1903,Georgia
Grovania,07/15/1904,Georgia
Guyton,11/01/1904,Georgia
Haddock Station,02/02/1903,Georgia
Hahira,02/01/1902,Georgia
Halcyondale,02/02/1903,Georgia
Halcyondale,05/01/1903,Georgia
Hamilton,03/01/1902,Georgia
Hampton,05/16/1904,Georgia
Harlem,06/15/1904,Georgia
Harmony Grove,07/01/1901,Georgia
Harrison,09/01/1903,Georgia
Hartsfield,09/15/1903,Georgia
Hartwell,06/11/1900,Georgia
Hawkinsville,03/15/1900,Georgia
Hayston,10/15/1900,Georgia
Hazlehurst,09/15/1903,Georgia
Hephzibah,07/15/1904,Georgia
Herndon,12/15/1904,Georgia
Hillsboro,10/01/1904,Georgia
Hilton Station,12/15/1903,Georgia
Hiram,04/15/1904,Georgia
Hogansville,08/01/1902,Georgia
Hollysprings,05/02/1904,Georgia
Homer,04/15/1904,Georgia
Hoschton,06/01/1901,Georgia
Howard,01/15/1904,Georgia
Huckabee,10/15/1904,Georgia
Iron City,09/15/1903,Georgia
Irwinton,06/02/1902,Georgia
Jackson,01/02/1901,Georgia
Jefferson,05/01/1901,Georgia
Jeffersonville,09/15/1903,Georgia
Jersey,07/01/1901,Georgia
Jonesboro,05/01/1901,Georgia
Juniper,08/15/1904,Georgia
Kathleen,04/01/1904,Georgia
Kenesaw,11/15/1902,Georgia
Kibbee,10/01/1904,Georgia
Kite,09/15/1903,Georgia
Knoxville,04/15/1904,Georgia
La Grange,01/01/1902,Georgia
Lafayette,06/15/1904,Georgia
Lavonia,07/01/1902,Georgia
Lawrenceville,07/01/1901,Georgia
Leesburg,09/01/1902,Georgia
Lexington,06/04/1900,Georgia
Lilburn,08/01/1904,Georgia
Lincolnton,03/02/1903,Georgia
Lithia Springs,10/01/1902,Georgia
Lithonia,07/01/1902,Georgia
Lizella,01/15/1904,Georgia
Locustgrove,02/15/1904,Georgia
Loganville,02/01/1902,Georgia
Longstreet,10/01/1903,Georgia
Lorane,01/15/1904,Georgia
Louisville,09/01/1903,Georgia
Lovejoys Station,10/01/1902,Georgia
Lovett,09/15/1903,Georgia
Luella,12/01/1904,Georgia
Lula,04/01/1904,Georgia
Lumber City,03/02/1903,Georgia
Lumpkin,11/01/1901,Georgia
Luxomni,10/01/1904,Georgia
Lyerly,09/01/1904,Georgia
Mableton,11/15/1902,Georgia
Machen,06/01/1904,Georgia
Macon,03/15/1900,Georgia
Madison,02/01/1902,Georgia
Madras,04/01/1904,Georgia
Manassas,12/01/1904,Georgia
Mansfield,04/15/1902,Georgia
Marietta,11/15/1902,Georgia
Marlow,11/01/1904,Georgia
Martin,07/01/1902,Georgia
Matthews,09/01/1903,Georgia
Maxeys,05/01/1903,Georgia
Maysville,09/01/1903,Georgia
Mc Collum,04/01/1904,Georgia
Mc Intyre,03/02/1903,Georgia
Mc Rae,08/15/1904,Georgia
McDonough,01/02/1900,Georgia
Meansville,07/15/1904,Georgia
Meigs,08/01/1901,Georgia
Menlo,06/01/1900,Georgia
Metter,06/01/1904,Georgia
Middleton,11/02/1903,Georgia
Midland,02/02/1903,Georgia
Midville,06/01/1904,Georgia
Milford,11/01/1904,Georgia
Milledgeville,07/01/1902,Georgia
Millen,04/01/1904,Georgia
Milltown,04/01/1904,Georgia
Milner,07/01/1903,Georgia
Mitchell,09/01/1903,Georgia
Molena,04/01/1903,Georgia
Monroe,10/15/1900,Georgia
Monticello,02/01/1902,Georgia
Montrose,09/15/1903,Georgia
Moreland,03/02/1903,Georgia
Morgan,08/15/1900,Georgia
Morris Station,12/01/1904,Georgia
Morrow,11/01/1901,Georgia
Moultrie,05/01/1903,Georgia
Mount Vernon,12/02/1901,Georgia
Mountville,08/01/1904,Georgia
Nankin,11/15/1904,Georgia
Nashville,05/01/1903,Georgia
Naylor,02/01/1902,Georgia
Newborn,04/01/1904,Georgia
Newman,11/01/1901,Georgia
Nicholson,09/01/1903,Georgia
Norcross,10/01/1902,Georgia
Norristown,12/01/1904,Georgia
Norwood,05/01/1902,Georgia
Oakfield,12/15/1904,Georgia
Ochlochonee,08/15/1900,Georgia
Oconee,09/15/1903,Georgia
Odessadale,03/02/1903,Georgia
Odum,11/15/1904,Georgia
Ogeechee,02/02/1903,Georgia
Oglethorpe,08/01/1902,Georgia
Oliver,02/02/1903,Georgia
Orchard Hill,09/01/1903,Georgia
Ousley,03/02/1903,Georgia
Oxford,10/15/1900,Georgia
Palmetto,05/01/1903,Georgia
Parrott,12/01/1902,Georgia
Paschal,09/01/1904,Georgia
Pavo,12/01/1902,Georgia
Pelham,04/16/1900,Georgia
Pendergrass,02/01/1902,Georgia
Perry,11/02/1903,Georgia
Pidcock,03/02/1903,Georgia
Pinehurst,01/02/1901,Georgia
Plains,11/01/1901,Georgia
Plainville,05/16/1904,Georgia
Point Peter,12/01/1904,Georgia
Powder Springs,11/15/1902,Georgia
Powersville,11/01/1901,Georgia
Preston,09/01/1903,Georgia
Quitman,12/08/1896,Georgia
Redoak,10/01/1902,Georgia
Register,06/01/1904,Georgia
Rex,08/01/1902,Georgia
Reynolds,07/01/1903,Georgia
Rhine,09/01/1904,Georgia
Richland,11/01/1901,Georgia
Ringgold,08/01/1902,Georgia
Rising Fawn,09/01/1904,Georgia
Riverdale,12/01/1900,Georgia
Rochelle,12/01/1904,Georgia
Rockledge,08/01/1904,Georgia
Rockmart,04/01/1902,Georgia
Rockyford,06/01/1904,Georgia
Rome,02/01/1899,Georgia
Roopville,06/01/1904,Georgia
Rossville,07/15/1904,Georgia
Roswell,11/15/1902,Georgia
Roundoak,04/01/1903,Georgia
Royston,08/01/1902,Georgia
Rutledge,04/01/1903,Georgia
Sargent,03/02/1903,Georgia
Saundersville,08/01/1901,Georgia
Savannah,02/02/1903,Georgia
Senoia,03/02/1903,Georgia
Shadydale,10/01/1904,Georgia
Sharpsburg,06/01/1904,Georgia
Shellman,08/15/1900,Georgia
Shiloh ,03/02/1903,Georgia
Siloam,05/01/1903,Georgia
Smarrs,12/01/1904,Georgia
Smithville,11/02/1903,Georgia
Smyrna,11/15/1902,Georgia
Snapping Shoals,07/01/1901,Georgia
Snellville,11/16/1903,Georgia
Social Circle,02/15/1901,Georgia
Soperton,09/15/1903,Georgia
Sparks,06/01/1904,Georgia
Sparta,12/01/1902,Georgia
Spread,09/01/1903,Georgia
Springhaven,08/01/1904,Georgia
Springplace,10/01/1904,Georgia
Springvale,04/01/1904,Georgia
Starrsville,10/10/1898,Georgia
Statesboro,05/16/1904,Georgia
Statham,09/01/1903,Georgia
Stephens,09/15/1903,Georgia
Stilesboro,10/01/1902,Georgia
Stockbridge,08/01/1902,Georgia
Stockton,11/15/1904,Georgia
Stone Mountain,07/01/1902,Georgia
Stonewall,10/01/1902,Georgia
Sugar Valley,06/01/1904,Georgia
Summerville,07/01/1901,Georgia
Sumner,05/01/1903,Georgia
Suwanee,08/01/1904,Georgia
Swainsboro,04/01/1904,Georgia
Sycamore,11/15/1904,Georgia
Sylvania,06/01/1904,Georgia
Sylvester,08/01/1901,Georgia
Talbotton,11/01/1901,Georgia
Tallapoosa,09/01/1903,Georgia
Taylorsville,04/15/1904,Georgia
Tazewell,12/15/1903,Georgia
Temple,02/01/1902,Georgia
Tennille,08/01/1901,Georgia
The Rock,12/01/1904,Georgia
Thomaston,07/01/1902,Georgia
Thomasville,12/01/1902,Georgia
Thomson,03/02/1903,Georgia
Tifton,08/01/1901,Georgia
Tignall,11/02/1903,Georgia
Tilton,05/16/1904,Georgia
Toccoa,08/01/1904,Georgia
Toomsboro,03/02/1903,Georgia
Towns,09/15/1903,Georgia
Trion Factory,02/01/1902,Georgia
Tucker,03/02/1903,Georgia
Tunnelhill,06/01/1904,Georgia
Turin,06/01/1904,Georgia
Unadilla,11/01/1901,Georgia
Unionpoint,06/01/1904,Georgia
Valdosta,02/01/1902,Georgia
Varnells Station,06/01/1904,Georgia
Vidalia,09/15/1903,Georgia
Vienna,01/02/1901,Georgia
Villa Rica,11/01/1902,Georgia
Villanow,06/15/1904,Georgia
Waco,11/02/1903,Georgia
Wadley,07/01/1902,Georgia
Walden,07/01/1903,Georgia
Walnut Grove,07/01/1901,Georgia
Warrenton,05/01/1902,Georgia
Warthen,05/01/1902,Georgia
Warwick,11/02/1903,Georgia
Washington,05/01/1903,Georgia
Watkinsville,06/04/1900,Georgia
Waverly Hall,07/01/1903,Georgia
Wayside,06/15/1904,Georgia
Wellston,09/01/1902,Georgia
Wenona,09/01/1902,Georgia
Westpoint,02/02/1903,Georgia
Whigham,09/02/1901,Georgia
Whiteplains,06/01/1904,Georgia
Whitesburg,02/02/1903,Georgia
Williamson,04/01/1903,Georgia
Winder,03/15/1902,Georgia
Winn,09/01/1903,Georgia
Winterville,05/01/1903,Georgia
Woodbury,06/15/1904,Georgia
Woodcliff,06/01/1904,Georgia
Woodstock,11/15/1902,Georgia
Woodville,05/01/1903,Georgia
Woolsey,04/01/1902,Georgia
Wrightsville,02/01/1902,Georgia
Yatesville,04/15/1904,Georgia
Zebulon,04/01/1903,Georgia
Zetella,07/01/1902,Georgia
