Name,State,Date,Latitude,Longitude
Fountain Head,Tennessee,06/01/1904,36.5508759,-86.4949941
Franklin,Tennessee,10/01/1901,35.1680139,-86.1084401
Friendsville,Tennessee,11/02/1903,35.7603575,-84.1357453
Gallatin,Tennessee,03/02/1903,36.3883031,-86.4475898
Garbers,Tennessee,06/01/1904,nf,nf
Gillises Mills,Tennessee,02/02/1903,35.1356374,-88.0353096
Gladeville,Tennessee,05/16/1904,36.1125583,-86.4163815
Gleeson Station,Tennessee,04/15/1904,nf,nf
Goin,Tennessee,11/02/1903,36.4234136,-83.7221343
Goodlettsville,Tennessee,05/14/1900,36.3231067,-86.7133302
Goodspring,Tennessee,01/15/1904,35.1434145,-87.1013997
Gravelhill,Tennessee,01/15/1904,nf,nf
Greenback,Tennessee,02/01/1902,35.6611904,-84.1721357
Greenbrier,Tennessee,11/15/1902,35.6818777,-83.6399289
Greenville,Tennessee,11/22/1897,36.2969971,-86.8883332
Griggs,Tennessee,11/02/1903,35.1760519,-89.9842694
Haley,Tennessee,09/15/1904,35.4884078,-86.3108263
Halls,Tennessee,09/15/1903,36.0820256,-83.9326874
Hampton,Tennessee,11/02/1903,36.2842787,-82.1726295
Hardin,Tennessee,06/01/1904,35.1946569,-88.1857563
Harriman,Tennessee,03/01/1902,35.9339639,-84.5524359
Hartsville,Tennessee,10/01/1903,36.3908826,-86.1672107
Heiskell,Tennessee,03/01/1902,36.0817465,-84.0538036
Henderson,Tennessee,11/02/1903,35.6418311,-88.3949437
Hendersons Crossroads,Tennessee,09/15/1903,nf,nf
Hendersonville,Tennessee,10/01/1904,36.3047735,-86.6199957
Henry,Tennessee,07/15/1903,36.3180775,-88.3108196
Henrys Crossroads,Tennessee,02/16/1903,35.9561996,-83.5965605
Hermitage,Tennessee,07/01/1902,36.2150057,-86.6122726
Hickman,Tennessee,10/01/1904,35.794948,-87.4646163
Hickory Point,Tennessee,11/01/1904,36.433939,-87.2480619
Hill City,Tennessee,04/01/1902,41.36706265,-79.6637868291912
Hohenwald,Tennessee,06/01/1904,35.5478514,-87.5519629
Holladay,Tennessee,04/15/1904,35.870619,-88.1458719
Hollow Rock,Tennessee,06/01/1904,36.038116,-88.2736553
Horton,Tennessee,09/01/1903,35.182649,-84.6122489
Humboldt,Tennessee,02/02/1903,35.8197917,-88.9158953
Huntingdon,Tennessee,04/01/1903,36.0006178,-88.4281063
Huntland,Tennessee,07/15/1904,36.1033953,-85.5566444
Huron,Tennessee,08/15/1904,35.5881278,-88.532273
Idol,Tennessee,03/01/1902,36.3667546,-83.4015667
Indian Springs,Tennessee,01/02/1903,35.9175637,-86.8400005
Jacksboro,Tennessee,02/15/1901,36.3300793,-84.1838156
Jackson,Tennessee,04/01/1903,35.614517,-88.813947
Jearoldstown,Tennessee,12/15/1903,36.3631569,-82.7023777
Jefferson City,Tennessee,05/15/1901,36.122311,-83.4923961
Jellico,Tennessee,12/15/1903,36.5878591,-84.1268741
Jingo,Tennessee,09/15/1904,36.015733,-87.1545509
Jingo,Tennessee,11/01/1904,36.015733,-87.1545509
Joelton,Tennessee,07/01/1902,36.3131076,-86.8652772
Johnson City,Tennessee,02/01/1899,36.3134398,-82.3534728
Johnsonville,Tennessee,04/01/1904,36.0600598,-87.9528094
Jones,Tennessee,12/15/1903,35.6722974,-89.1414551
Jonesboro,Tennessee,02/15/1899,36.149955,-86.6513869
Joppa,Tennessee,04/01/1902,35.8231225,-85.6360908
Juno,Tennessee,02/01/1904,35.6981243,-88.5206069
Kelso,Tennessee,09/01/1903,35.125917,-86.4686039
Keltonburg,Tennessee,11/15/1904,35.8761769,-85.7472051
Kenton,Tennessee,02/02/1903,36.2022892,-89.0122879
Kerrville,Tennessee,11/01/1902,35.3814736,-89.8589738
Kingston,Tennessee,04/01/1903,35.8809084,-84.5085447
Kingston Springs,Tennessee,10/01/1903,36.1020038,-87.1150054
Kizer,Tennessee,11/02/1903,35.720921,-88.3919599
Knoxville,Tennessee,10/01/1900,35.9603948,-83.9210261
Kodak,Tennessee,05/01/1903,35.9745323,-83.6268396
Kyles Ford,Tennessee,07/15/1904,36.5709244,-83.0432239
Lafayette,Tennessee,10/01/1904,36.1858934,-85.7160928
Lafollette,Tennessee,03/01/1902,36.3828571,-84.1199251
Lancaster,Tennessee,10/15/1904,36.1275591,-85.8541521
Lascassas,Tennessee,11/16/1903,35.9303417,-86.2911025
Laurel Bloomery,Tennessee,04/01/1902,36.566229,-81.759561
Lavergne,Tennessee,07/01/1902,,
Lavinia,Tennessee,05/16/1904,35.849233,-88.6608897
Lawrenceburg,Tennessee,05/15/1902,35.2423023,-87.3347389
Leas Springs,Tennessee,11/01/1901,nf,nf
Lebanon,Tennessee,08/01/1902,36.208065,-86.2905052
Lee Valley,Tennessee,05/01/1903,36.4631465,-83.1435044
Leipers Fork,Tennessee,01/01/1904,35.8956206,-86.9977814
Lenoir City,Tennessee,11/01/1902,35.7972998,-84.2560299
Lewisburg,Tennessee,02/01/1902,35.4492404,-86.7888887
Lexington,Tennessee,02/01/1904,35.650903,-88.3933796
Liberty,Tennessee,05/01/1903,35.446186,-88.2147585
Libertyhill,Tennessee,09/15/1903,nf,nf
Limestone,Tennessee,12/01/1900,34.8342463,-86.9901321
Lincoln,Tennessee,11/15/1904,35.1711024,-86.5783704
Linden,Tennessee,10/01/1902,35.6172918,-87.8394705
Lobelville,Tennessee,05/02/1904,35.7720103,-87.7839129
Lone Mountain,Tennessee,10/01/1900,35.4770138,-85.0602329
Longcreek,Tennessee,10/01/1904,35.903196,-84.0486606
Lostcreek,Tennessee,12/01/1903,nf,nf
Loudon,Tennessee,06/11/1900,35.7490023,-84.320293
Louisville,Tennessee,08/01/1902,35.8217479,-84.0479643
Lovedale,Tennessee,07/02/1900,36.5575297,-82.5625246
Lucy,Tennessee,11/02/1903,35.3000865,-89.9273094
Luray,Tennessee,12/01/1903,35.591461,-88.5758852
Luther,Tennessee,05/01/1903,36.4609223,-83.2401745
Luttrell,Tennessee,09/02/1901,35.6539628,-84.5290988
Lutts,Tennessee,06/01/1904,35.1511923,-87.9380848
Lynville,Tennessee,02/01/1902,nf,nf
Madisonville,Tennessee,09/01/1903,35.5197984,-84.3635338
Maggie,Tennessee,08/15/1904,36.0089876,-86.6550571
Manchester,Tennessee,04/15/1904,35.4817432,-86.0885993
Mansfield,Tennessee,07/15/1903,36.177281,-88.286155
Manson,Tennessee,11/16/1903,36.397289,-85.0832882
Martel,Tennessee,05/01/1903,35.821745,-84.2196395
Martha,Tennessee,07/01/1904,36.2297758,-86.4269376
Martins Mills,Tennessee,06/01/1904,35.2020244,-87.951973
Maryville,Tennessee,05/15/1901,35.7564719,-83.9704593
Mascot,Tennessee,02/01/1902,36.0637362,-83.7429026
Match,Tennessee,07/15/1903,35.6459035,-86.9344472
Maynardville,Tennessee,04/01/1902,36.2506364,-83.7974099
Mc Donald,Tennessee,10/15/1904,36.1141426,-86.7084357
Mc Ewen,Tennessee,04/01/1904,36.1809459,-86.7374303
Mc Kenzie,Tennessee,03/01/1902,36.0354316,-88.4483804
Mc Minnville,Tennessee,04/15/1902,35.447472,-85.6060409
Medina,Tennessee,12/15/1903,35.8028453,-88.7747808
Memphis,Tennessee,07/01/1902,35.1490215,-90.0516285
Midway,Tennessee,02/01/1902,36.4878357,-88.4981021
Milan,Tennessee,04/15/1904,35.9197886,-88.7589489
Milldale,Tennessee,04/01/1903,36.5900439,-86.7636079
Millpoint,Tennessee,05/16/1904,nf,nf
Milton,Tennessee,12/15/1904,35.9300698,-86.1812677
Model,Tennessee,11/02/1903,35.53933,-86.2031929
Mohawk,Tennessee,02/01/1902,36.2009308,-83.0526603
Montezuma,Tennessee,09/15/1904,35.3936893,-88.6933864
Mooresburg,Tennessee,10/01/1900,36.3464805,-83.2282266
Morristown,Tennessee,04/01/1898,36.2139814,-83.2948923
Mosheim,Tennessee,02/01/1902,36.1895439,-82.9584902
Mount Juliet,Tennessee,10/01/1903,36.200055,-86.5186054
Mount Pleasant,Tennessee,10/01/1901,36.169545,-82.9068215
Mountain City,Tennessee,04/02/1900,36.4745636,-81.804838
Mulberry,Tennessee,04/15/1904,35.2106367,-86.460271
Murfreesboro,Tennessee,10/01/1901,35.845999,-86.3920452
Nashville,Tennessee,05/14/1900,36.1622257,-86.7743419
Neva,Tennessee,11/02/1903,36.3931762,-81.8637275
New Tazewell,Tennessee,05/01/1901,36.4425828,-83.5996306
Newbern,Tennessee,02/15/1904,36.1128479,-89.2617368
Newmarket,Tennessee,05/01/1901,35.209879,-89.8527949
Newport,Tennessee,04/02/1900,35.9670412,-83.1876578
Niota,Tennessee,03/02/1903,35.5134072,-84.5452097
Noeton,Tennessee,01/01/1903,36.3167571,-83.3210071
Nolensville,Tennessee,01/01/1904,35.9522852,-86.6694413
O’ Conners,Tennessee,12/15/1904,35.2974911,-87.7594967
Obion,Tennessee,09/15/1903,36.3556031,-89.1748819
Olivehill,Tennessee,04/15/1904,35.2739673,-88.0322519
Oliver Springs,Tennessee,12/15/1903,36.0445224,-84.3443719
Ooltewah,Tennessee,04/01/1904,35.0749981,-85.062197
Orlinda,Tennessee,09/15/1903,36.6008769,-86.716663
Ostella,Tennessee,01/01/1904,35.3228545,-86.7919447
Palmyra,Tennessee,05/02/1904,36.4375512,-87.4855672
Paris,Tennessee,07/15/1903,36.3020023,-88.3267107
Park,Tennessee,10/15/1903,34.3266202,-93.5438422
Parrottsville,Tennessee,01/01/1903,36.0092654,-83.0923775
Parsons,Tennessee,09/15/1904,35.649791,-88.1267025
Persia,Tennessee,02/16/1903,36.3398184,-83.0029404
Peryear,Tennessee,07/15/1903,nf,nf
Petersburg,Tennessee,07/01/1902,36.4114842,-82.9740527
Philadelphia,Tennessee,04/01/1901,36.169827,-82.6365365
Pickel,Tennessee,04/01/1904,35.8895209,-84.3896495
Pickwick,Tennessee,01/15/1904,35.0658358,-88.25037
Pierce Station,Tennessee,09/01/1903,36.4708951,-88.9150609
Pineyflats,Tennessee,02/01/1902,nf,nf
Pinson,Tennessee,09/15/1904,35.4900756,-88.7206103
Pittsburg Landing,Tennessee,02/02/1903,35.1523052,-88.322818
Pope,Tennessee,05/02/1904,35.6186803,-87.9894746
Port Royal,Tennessee,10/01/1903,36.5536572,-87.1419475
Portland,Tennessee,06/01/1904,36.5817089,-86.5163833
Powder Springs,Tennessee,03/01/1902,36.2536945,-83.6696283
Powell Station,Tennessee,03/01/1902,36.3700795,-84.1799273
Prospect Station,Tennessee,04/01/1902,35.356467,-84.4490209
Pulaski,Tennessee,12/02/1901,35.1998023,-87.0308412
Quebeck,Tennessee,12/15/1904,35.8167334,-85.5669223
Raleigh,Tennessee,08/01/1902,35.2059218,-89.9136985
Ramer,Tennessee,07/01/1904,35.0695303,-88.622272
Readyville,Tennessee,10/15/1904,35.8283389,-86.1743081
Reagan,Tennessee,08/15/1904,35.551463,-84.5140973
Riceville,Tennessee,03/02/1903,35.3847951,-84.6929945
Right,Tennessee,02/02/1903,36.41971,-82.0099989
Roan Mountain,Tennessee,11/16/1903,36.1045626,-82.122068
Robertsville,Tennessee,12/15/1903,36.0136894,-84.2743674
Rock Island,Tennessee,04/15/1904,35.7950673,-85.6044232
Rockford,Tennessee,10/15/1903,35.8275832,-83.9407373
Rockwood,Tennessee,03/01/1902,35.8656284,-84.68494
Rodgersville,Tennessee,04/01/1898,nf,nf
Rome,Tennessee,02/01/1904,36.2619973,-86.0716557
Rowland,Tennessee,12/01/1904,35.7459023,-85.6827582
Russellville,Tennessee,07/01/1902,36.2587052,-83.1951676
Rutherford,Tennessee,07/01/1903,35.855716,-86.4209219
Rutledge,Tennessee,04/02/1900,36.2809202,-83.5149023
Saint Clair,Tennessee,04/01/1903,35.7336823,-84.8082776
Saint Joseph,Tennessee,08/15/1904,35.0361931,-87.5066896
Saltillo,Tennessee,06/01/1904,35.3778545,-88.2094803
Sardis,Tennessee,11/02/1903,35.4422975,-88.2936505
Savannah,Tennessee,03/01/1902,35.2248034,-88.2492037
Scarboro,Tennessee,11/01/1904,35.9831343,-84.2224198
Scotts Hill,Tennessee,08/15/1904,35.5150729,-88.2453158
Sedalia,Tennessee,09/15/1903,35.9344447,-83.8927568
Selmer,Tennessee,10/01/1902,35.1700744,-88.5923645
Sevierville,Tennessee,10/15/1900,35.8681455,-83.561835
Sharps Chapel,Tennessee,11/16/1903,36.3436912,-83.8040793
Shelbyville,Tennessee,02/01/1902,35.483406,-86.4602717
Sherman Heights,Tennessee,09/02/1901,,
Shooks,Tennessee,04/01/1904,35.9136959,-83.8285123
Shouns Crossroads,Tennessee,07/01/1902,36.4656752,-81.8001155
Smithville,Tennessee,12/15/1903,35.9606186,-85.8141516
Smyrna,Tennessee,02/02/1903,35.9828413,-86.5186045
Sneedville,Tennessee,09/01/1902,36.5298107,-83.2173972
Soddy,Tennessee,04/01/1904,35.2886802,-85.1666236
Sparta,Tennessee,12/15/1904,35.9258921,-85.4641342
Speedwell,Tennessee,12/01/1903,36.4586902,-83.8718624
Springcreek,Tennessee,07/01/1904,nf,nf
Springfield,Tennessee,11/15/1902,36.5092119,-86.8849984
Springville,Tennessee,07/15/1903,36.2492237,-88.1530946
Stantonville,Tennessee,09/01/1904,35.1584164,-88.4258762
Statesville,Tennessee,03/01/1904,36.0195052,-86.1249896
Stiner,Tennessee,11/16/1903,36.4321234,-84.0162961
Stonewall,Tennessee,11/01/1904,36.1903349,-85.8988751
Strawberry Plains,Tennessee,05/01/1903,36.0631414,-83.686011
Sugartree,Tennessee,01/01/1904,35.281237,-84.3667959
Surgoinsville,Tennessee,02/02/1903,36.4709298,-82.851829
Sweetwater,Tennessee,06/01/1901,,
Sylvia,Tennessee,01/01/1904,36.1717246,-87.4255674
Taft,Tennessee,02/01/1904,35.0206406,-86.7180544
Talbott,Tennessee,04/01/1903,36.1525903,-83.4151723
Tate Springs,Tennessee,10/01/1900,36.3400895,-83.3457307
Tazewell,Tennessee,04/02/1900,36.45425,-83.569352
Telford,Tennessee,12/01/1900,36.2489943,-82.5451479
Tellico Junction,Tennessee,10/01/1904,nf,nf
Tennessee City,Tennessee,01/01/1904,36.0911447,-87.5201682
Thomasville,Tennessee,06/01/1904,36.4139387,-87.1336149
Thompsons Station,Tennessee,10/01/1903,35.802011,-86.9113908
Townsend,Tennessee,10/01/1904,,
Trade,Tennessee,11/02/1903,36.3492912,-81.7456671
Treadway,Tennessee,05/01/1903,36.4187013,-83.2243395
Trenton,Tennessee,04/15/1902,35.9806239,-88.9414538
Trentville,Tennessee,04/01/1904,36.0278636,-83.7201776
Trezevant,Tennessee,09/01/1902,36.011453,-88.6228349
Trimble,Tennessee,09/01/1903,36.2031241,-89.190902
Troy,Tennessee,10/01/1903,36.338677,-89.1639567
Trundles Cross Roads,Tennessee,08/01/1901,nf,nf
Tullahoma,Tennessee,07/15/1904,35.3620235,-86.2094342
Turnersville,Tennessee,11/15/1902,36.4878243,-87.0400012
Unicoi,Tennessee,12/15/1903,36.1072175,-82.4440506
Union City,Tennessee,04/16/1900,,
Unionville,Tennessee,07/15/1904,35.9517398,-89.4361844
Wales,Tennessee,11/15/1904,35.2489684,-87.0827874
Walland,Tennessee,10/01/1903,35.7281419,-83.8132305
Walling,Tennessee,12/15/1904,35.8081226,-85.5994231
Walnutgrove,Tennessee,05/16/1904,nf,nf
Walterhill,Tennessee,02/02/1903,35.9500636,-86.3777697
Wartrace,Tennessee,02/01/1904,35.5272954,-86.3336043
Washburn,Tennessee,03/01/1902,36.2900849,-83.5910158
Watauga,Tennessee,11/02/1903,36.3706613,-82.2968034
Watauga Valley,Tennessee,11/16/1903,36.3848332,-82.1415174
Waterloo,Tennessee,12/15/1904,36.3017271,-85.4663617
Watertown,Tennessee,10/01/1903,35.7381424,-83.7879517
Waverly,Tennessee,04/01/1904,36.0829309,-87.7946428
Waynesboro,Tennessee,02/02/1903,35.3195219,-87.7622469
Westmoreland,Tennessee,09/15/1903,36.5619881,-86.2480443
Westport,Tennessee,04/15/1904,35.8964523,-88.3172678
Wheat,Tennessee,12/15/1904,35.1955048,-89.8303348
Whitehaven,Tennessee,11/02/1903,35.0273144,-90.0292581
Whitehouse,Tennessee,11/15/1902,35.913953,-87.6064077
Whitepine,Tennessee,11/02/1903,35.0242188,-90.044599
Whites Creek,Tennessee,12/15/1900,36.2658869,-86.8308324
Whitesburg,Tennessee,07/01/1902,36.2717616,-83.1398881
Whitthorne,Tennessee,02/02/1903,35.9145098,-88.6458901
Whorley,Tennessee,04/01/1904,36.081286,-86.6276729
Wildersville,Tennessee,05/16/1904,35.7814547,-88.3603243
Winchester,Tennessee,04/15/1902,35.1859163,-86.1122071
Woodbury,Tennessee,02/15/1904,35.8275672,-86.0716565
Woodford,Tennessee,11/01/1904,35.7551767,-89.5258777
Wrenco,Tennessee,05/14/1900,36.0125616,-86.703609
