Name,State,Date,Latitude,Longitude
Ferrisburg,Vermont,05/01/1902,44.52294225,-73.3589614060286
Franklin,Vermont,09/02/1901,44.8753987,-72.9297141
Gaysville,Vermont,11/15/1904,43.7784001,-72.6989909
Grand Isle,Vermont,12/21/1896,44.706737,-73.3042618
Graniteville,Vermont,11/01/1904,44.1511732,-72.4928815
Greensboro,Vermont,06/15/1904,,
Greensborobend,Vermont,10/01/1903,,
Groton,Vermont,01/15/1904,,
Hardwick,Vermont,07/01/1902,,
Highgate Center,Vermont,10/01/1902,,
Hinesburg,Vermont,02/01/1902,,
Huntington,Vermont,10/01/1903,,
Hyde Park,Vermont,09/15/1903,,
Irasburg,Vermont,06/01/1904,,
Jeffersonville,Vermont,07/01/1902,,
Jericho,Vermont,10/01/1901,,
Johnson,Vermont,02/05/1900,,
Ludlow,Vermont,07/01/1903,,
Lyndonville,Vermont,08/01/1903,,
Manchester Depot,Vermont,09/01/1903,,
Middlebury,Vermont,10/15/1900,,
Middlesex,Vermont,11/01/1902,,
Middletown Springs,Vermont,10/01/1902,,
Moretown,Vermont,07/01/1903,44.2508918,-72.7609496
Morrisville,Vermont,02/15/1902,,
New Haven,Vermont,09/02/1901,44.1245015,-73.1537309
Newport,Vermont,04/01/1904,,
Newport Center,Vermont,07/01/1903,44.9508795,-72.3064943
North Bennington,Vermont,11/01/1902,,
North Clarendon,Vermont,05/01/1902,,
North Craftsbury,Vermont,02/02/1903,,
North Ferrisburg,Vermont,07/01/1902,,
North Hero,Vermont,02/01/1902,,
North Troy,Vermont,09/01/1903,,
Orwell,Vermont,10/01/1903,,
Passumpsic,Vermont,09/15/1903,,
Pawlet,Vermont,11/02/1903,,
Pittsford,Vermont,05/01/1902,,
Plainfield,Vermont,10/01/1904,,
Poultney,Vermont,05/01/1902,43.5246595,-73.1879331414492
Pownal,Vermont,11/01/1902,,
Proctorsville,Vermont,10/01/1903,,
Putney,Vermont,07/15/1903,42.9749197,-72.5221575
Randolph,Vermont,09/01/1902,,
Randolph Center,Vermont,06/01/1904,43.9408988,-72.607603
Richford,Vermont,09/02/1901,,
Richmond,Vermont,10/01/1901,44.4053306,-72.9929017
Rutland,Vermont,11/01/1899,43.6106237,-72.9726065
Saint Albans,Vermont,03/15/1900,44.8108791,-73.0831924
Saint Johnsbury,Vermont,03/01/1902,44.4192249,-72.0150951
Sheldon,Vermont,08/01/1902,44.8817124,-72.9429124
Shoreham,Vermont,09/01/1902,43.8965785,-73.3138980567229
South Hero ,Vermont,10/01/1901,44.645774,-73.302613
South Londonberry,Vermont,11/15/1904,,
South Royalton,Vermont,10/01/1903,43.8199831,-72.5213419
South Shaftsbury,Vermont,11/01/1902,,
South Wallingford,Vermont,07/01/1904,,
Springfield,Vermont,07/01/1903,,
Starksboro,Vermont,10/01/1901,44.2272782,-73.0573427
Stowe,Vermont,02/01/1902,44.465564,-72.6849305
Swanton,Vermont,06/18/1900,,
Tunbridge,Vermont,11/01/1900,,
Underhill,Vermont,12/01/1902,,
Vergennes,Vermont,09/15/1899,,
Waitsfield,Vermont,07/01/1903,,
Wallingford,Vermont,03/20/1899,,
Waterbury,Vermont,03/01/1902,44.3378343,-72.756229
West Concord,Vermont,09/15/1903,44.4289471,-71.8900923
West Glover,Vermont,09/15/1903,44.7283829,-72.2239917
West Rutland,Vermont,09/18/1899,,
West Salisbury,Vermont,08/15/1900,,
Westminster,Vermont,07/01/1903,,
Whiting,Vermont,11/01/1902,43.8639503,-73.2003929
Williston,Vermont,10/01/1903,,
Wilmington,Vermont,07/15/1903,,
Windsor,Vermont,09/15/1903,,
Wolcott,Vermont,10/01/1901,44.5464418,-72.4584429
Woodstock,Vermont,07/01/1903,43.6244967,-72.518794
Worcester,Vermont,12/01/1903,44.3736678,-72.5498326
