Name,State,Date,Latitude,Longitude
Berville,Michigan,11/02/1903,42.9083621,-82.8829846
Big Rapids,Michigan,09/01/1903,43.6980782,-85.4836558
Birchrun,Michigan,07/01/1903,43.889913,-85.7700639
Birmingham,Michigan,05/01/1902,42.5467012,-83.2113192
Blaine,Michigan,12/01/1904,43.1158607,-82.5807565
Blanchard,Michigan,03/01/1902,43.5197478,-85.0797983
Blissfield,Michigan,04/16/1900,41.8325487,-83.8624411
Bloomingdale,Michigan,04/01/1903,42.3828129,-85.9569675
Boyne,Michigan,10/01/1903,45.2166751,-85.0139419
Bravo,Michigan,06/01/1904,42.5130856,-86.0919755
Breckenridge,Michigan,04/01/1902,43.4080849,-84.4749978
Bridgeport,Michigan,07/01/1902,43.3594696,-83.8816364
Bridgman,Michigan,02/15/1904,41.9430986,-86.5569659
Brighton,Michigan,03/01/1901,42.5316757,-83.7844489
Britton,Michigan,04/01/1903,41.9867114,-83.8310513
Bronson,Michigan,05/01/1900,41.8722716,-85.1946963
Brooklyn,Michigan,09/01/1900,42.105874,-84.2482819
Brown City,Michigan,10/01/1900,43.2122486,-82.9896604
Buchanan,Michigan,08/01/1901,41.8272684,-86.3611249
Burlington,Michigan,07/01/1902,42.1067125,-85.0796988
Burnside,Michigan,02/01/1904,43.210582,-83.0771632
Burr Oak,Michigan,07/01/1901,41.847272,-85.3185899
Burt,Michigan,05/15/1901,43.2366929,-83.9063571
Burton,Michigan,07/01/1901,42.9994718,-83.6163424
Butternut,Michigan,03/01/1902,43.1833659,-84.9155639
Byron,Michigan,11/01/1900,42.8228091,-83.9444027
Byron Center,Michigan,11/01/1901,42.8122508,-85.7228062
Cadillac,Michigan,09/15/1903,44.2519526,-85.4011619
Caldwell,Michigan,04/15/1904,43.663309,-116.6740829
Caledonia,Michigan,12/02/1901,42.7891985,-85.5166864
Cambria,Michigan,12/15/1903,41.8219931,-84.6649543
Camden,Michigan,12/01/1900,41.7522716,-84.7577335
Capac,Michigan,10/01/1900,43.0125274,-82.9279881
Carleton,Michigan,03/01/1902,42.0592101,-83.3907658
Caro,Michigan,04/02/1900,43.4911322,-83.396897
Carson City,Michigan,04/01/1902,43.1769772,-84.8463945
Carsonville,Michigan,09/01/1902,43.4269667,-82.6713183
Caseville,Michigan,08/01/1902,43.9411253,-83.2713468
Casnovia,Michigan,10/01/1903,43.2347449,-85.7906006
Cass City,Michigan,09/01/1903,43.6008515,-83.1746693
Cassopolis,Michigan,10/01/1901,41.9117134,-86.0100069
Cedar Springs,Michigan,05/14/1900,43.2233604,-85.5514237
Cement City,Michigan,04/01/1903,42.0700423,-84.3305042
Centerville,Michigan,02/01/1902,42.290022,-83.3717509
Central Lake,Michigan,04/15/1904,45.0700047,-85.2645105
Ceresco,Michigan,07/23/1900,42.2719866,-85.0613739
Charlevoix,Michigan,09/15/1903,45.202075,-84.9676387
Charlotte,Michigan,10/15/1900,42.5637369,-84.8355792
Cheboygan,Michigan,10/01/1904,45.4417481,-84.4768486
Chelsea,Michigan,05/15/1901,42.3180163,-84.020224
Chesaning,Michigan,08/15/1900,43.1847483,-84.1149747
Chief,Michigan,11/01/1901,43.091737,-86.2323709
Chilson,Michigan,03/02/1903,42.5269777,-83.8616126
Clare ,Michigan,09/01/1903,43.9688673,-84.8505091
Clarklake,Michigan,11/01/1904,42.1214293,-84.344951
Clarkston,Michigan,09/01/1900,42.7086411,-83.4396633
Clarksville,Michigan,08/15/1902,42.8422556,-85.2425097
Clayton,Michigan,04/01/1902,41.863381,-84.2363347
Clifford,Michigan,12/01/1903,43.3147467,-83.1791117
Climax,Michigan,12/03/1896,42.2383765,-85.3349948
Clinton,Michigan,11/15/1900,42.9435238,-84.6125345
Clio,Michigan,09/01/1902,43.1775257,-83.7341274
Clyde,Michigan,09/01/1902,42.6808632,-83.6179998
Coldwater,Michigan,09/01/1900,41.9403263,-85.0005215
Coleman,Michigan,04/15/1904,43.7566946,-84.5858431
Coloma,Michigan,10/01/1903,42.1861494,-86.308356
Colon  ,Michigan,08/01/1902,41.9583823,-85.3249817
Columbiaville,Michigan,01/15/1904,43.1566927,-83.4105053
Concord,Michigan,08/01/1902,42.1778187,-84.6430206
Conklin,Michigan,09/02/1901,43.1289111,-85.8814335
Conners Creek,Michigan,09/15/1904,42.3605909,-82.9565195
Constantine,Michigan,03/01/1902,41.8411603,-85.6686026
Coopersville,Michigan,07/01/1901,43.0639112,-85.9347667
Copemish,Michigan,02/01/1902,44.4816689,-85.9225807
Coral,Michigan,09/15/1903,43.3628064,-85.4028112
Corunna,Michigan,11/01/1900,42.9819728,-84.1177451
Covert ,Michigan,10/01/1903,42.2936458,-86.2622477
Cressey,Michigan,01/15/1904,42.4280933,-85.4713969
Croswell,Michigan,11/02/1903,43.2755809,-82.621038
Crystal,Michigan,03/01/1904,43.263088,-84.9147337
Custer,Michigan,10/01/1903,43.9519512,-86.2195212
Daggett,Michigan,08/01/1904,45.4635827,-87.6065069
Danville,Michigan,03/16/1903,42.802462,-83.2492339
Davisburg,Michigan,04/01/1902,42.7522507,-83.5413334
Davison,Michigan,02/01/1901,43.0347491,-83.5180063
Dearborn,Michigan,09/02/1901,42.3222599,-83.1763145
Decatur,Michigan,03/01/1902,42.1080979,-85.9744569
Deckerville,Michigan,04/01/1903,43.5266861,-82.7352105
Deerfield,Michigan,07/01/1903,41.888936,-83.7788283
Deford,Michigan,10/01/1903,43.5133532,-83.192446
Delton,Michigan,05/16/1904,42.4997581,-85.4080641
Denton,Michigan,09/01/1903,42.2578162,-83.5241034
Detroit,Michigan,05/16/1898,42.3486635,-83.0567375
Devils Lake,Michigan,07/01/1903,42.0078222,-84.2924456
Dewitt,Michigan,03/16/1903,42.842382,-84.5694103
Dexter,Michigan,11/01/1901,42.3383697,-83.8885553
Dimondale,Michigan,09/01/1902,42.6454313,-84.6489906
Dorr,Michigan,09/15/1903,42.725308,-85.7225259
Doster,Michigan,04/01/1903,42.4658695,-85.5416787
Dowagiac,Michigan,02/01/1902,41.9842123,-86.1086228
Dowling,Michigan,04/01/1904,42.5225362,-85.2530589
Dryden,Michigan,10/01/1900,42.9461395,-83.1238265
Dundee,Michigan,07/01/1903,41.9572676,-83.6596596
Durand,Michigan,05/14/1900,42.911913,-83.9845105
Dutton,Michigan,10/01/1903,42.8411411,-85.5850238
Eagle,Michigan,03/15/1901,42.8078125,-84.788601
East Jordan,Michigan,10/01/1903,45.1580628,-85.1242254
East Leroy,Michigan,11/02/1903,42.1661559,-85.2174862
East Saugatuck,Michigan,11/01/1904,42.6816926,-86.0930928
Eaton Rapids,Michigan,09/15/1900,42.5092039,-84.655814
Eau Claire,Michigan,04/01/1903,41.9850452,-86.2997387
Eckford,Michigan,07/05/1899,42.2019873,-84.8663643
Edmore,Michigan,01/01/1904,43.4080869,-85.0386317
Edwardsburg,Michigan,08/01/1902,41.7956038,-86.0808384
Elba,Michigan,08/01/1904,43.0364159,-83.4399484
Elk Rapids,Michigan,10/01/1903,44.8955578,-85.4164605
Elkton,Michigan,10/01/1903,43.8195418,-83.1813364
Elkton,Michigan,11/02/1903,43.8195418,-83.1813364
Ellsworth,Michigan,09/15/1904,45.165562,-85.2461768
Elmhall,Michigan,07/15/1904,nf,nf
Elsie ,Michigan,11/01/1900,43.0886393,-84.3869261
Elwell,Michigan,02/01/1904,43.3875317,-84.7458424
Emmett,Michigan,10/15/1900,42.9905832,-82.7649266
Empire,Michigan,10/01/1904,44.8111081,-86.0600933
Erie,Michigan,06/01/1904,41.7934538,-83.4971152
Evart,Michigan,09/15/1903,43.9005752,-85.2580971
Fairgrove,Michigan,11/01/1900,43.5236323,-83.5432925
Fairhaven,Michigan,07/15/1904,42.152528,-83.2184199
Farmington ,Michigan,08/01/1900,42.4644795,-83.3763219
Farwell,Michigan,03/01/1902,43.8350247,-84.8669666
Fennville,Michigan,10/15/1900,42.5939168,-86.1017009
Fenton,Michigan,10/15/1900,42.7978061,-83.7049498
Fenwick,Michigan,03/01/1902,43.1491988,-85.0802908
Fife Lake,Michigan,12/01/1904,44.5769496,-85.3506136
Filion,Michigan,10/15/1904,43.8955701,-83.0035566
Flat Rock,Michigan,09/01/1902,42.0964314,-83.2918744
Flint,Michigan,11/15/1900,43.0171773,-83.7236024
Flushing,Michigan,08/15/1900,43.0630834,-83.8510732
Foresthill,Michigan,12/15/1904,39.0550545,-120.7629968
Fosters,Michigan,07/01/1902,43.2980814,-83.9163587
Fostoria,Michigan,02/15/1904,43.2533586,-83.3718948
Fountain,Michigan,10/15/1904,44.0466729,-86.1786886
Fowler,Michigan,04/16/1900,43.0017113,-84.7398622
Fowlerville,Michigan,06/04/1900,42.6605894,-84.0730142
Frankenmuth,Michigan,10/15/1904,43.3317866,-83.7380544
Freeland,Michigan,05/01/1902,43.5250265,-84.1227598
Freeport,Michigan,04/01/1903,42.7661449,-85.3133439
Freesoil,Michigan,10/01/1901,44.144837,-86.4046319
Fremont,Michigan,08/15/1900,43.4675173,-85.9420013
Frontier,Michigan,12/15/1903,41.7817161,-84.6046739
Fulton,Michigan,10/01/1903,47.2988114,-88.3601113
Gagetown,Michigan,09/01/1903,43.6572396,-83.2449503
Gaines Station,Michigan,05/01/1902,42.8725303,-83.9141254
Galesburg,Michigan,10/01/1903,42.2886529,-85.418056
Galien,Michigan,08/01/1902,41.7981007,-86.4991852
Gaylord,Michigan,04/15/1904,45.0275126,-84.6747523
Gera,Michigan,03/02/1903,43.387246,-83.738576
Gilead,Michigan,11/01/1904,41.8008832,-85.1555267
Gladwin,Michigan,07/01/1902,43.9747774,-84.3873235
Gobleville,Michigan,03/01/1902,nf,nf
Goodells,Michigan,10/01/1903,42.9811394,-82.6657566
Goodison,Michigan,07/01/1903,42.7328093,-83.1624353
Goodrich,Michigan,08/01/1902,42.916972,-83.5063365
Gowen,Michigan,02/15/1904,43.2516973,-85.30197
Grand Blanc,Michigan,07/01/1902,42.9275277,-83.6299518
Grand Haven,Michigan,07/01/1901,43.0630734,-86.2283864
Grand Junction,Michigan,09/15/1903,42.4042001,-86.0730823
Grand Ledge,Michigan,06/04/1900,42.7533685,-84.7463757
Grand Rapids,Michigan,10/16/1899,42.9632405,-85.6678639
Grandville,Michigan,09/15/1902,42.9097484,-85.7630885
Grant,Michigan,07/01/1901,43.3361324,-85.8108819
Grass Lake,Michigan,09/05/1899,42.2508691,-84.2130083
Greenfield,Michigan,08/01/1902,41.9334738,-83.4220151
Greenville,Michigan,02/01/1901,43.1775314,-85.2527987
Gregory,Michigan,10/01/1902,42.4583684,-84.0843979
Grindstone,Michigan,10/01/1903,46.158929,-86.2560349
Grosse Ile,Michigan,08/15/1902,42.1455033,-83.1537998344552
Grosse Pointe Farms,Michigan,05/02/1904,42.4092038,-82.8918587
Hamburg,Michigan,08/01/1900,42.4486456,-83.8016097
Hamilton,Michigan,06/01/1904,42.6772496,-86.0061464
Hand Station,Michigan,09/01/1903,42.21489605,-83.2513058374909
Hanover,Michigan,04/01/1902,42.1011532,-84.5519004
Harbor Beach,Michigan,10/15/1900,43.8416816,-82.6415957
Harbor Springs,Michigan,08/01/1902,45.4316759,-84.9919992
Harrison,Michigan,09/15/1903,44.0191862,-84.7994675
Harrisville,Michigan,03/01/1902,44.6564022,-83.2946892
Hart,Michigan,04/01/1902,43.6983408,-86.3639652
Hartford,Michigan,04/01/1903,42.2067051,-86.1666876
Harvard,Michigan,10/01/1903,43.1944736,-85.4166949
Hastings,Michigan,07/01/1901,42.6458683,-85.2908404
Hemlock,Michigan,07/01/1902,43.4147379,-84.229942
Henderson,Michigan,07/01/1902,43.0864149,-84.1952514
Hersey,Michigan,09/15/1903,43.8486301,-85.4444913
Hesperia,Michigan,04/15/1904,43.5689029,-86.0395071
Hickey,Michigan,11/02/1903,46.3573543,-86.484091
Highland Park,Michigan,11/01/1902,42.4057135,-83.0969467
Highland Station,Michigan,07/01/1902,42.4057135,-83.0969467
Hillsdale,Michigan,07/05/1899,41.8779105,-84.5984396
Hobson,Michigan,09/15/1904,42.340469,-83.0680439
Holland,Michigan,07/01/1901,42.7876022,-86.1090828
Holloway,Michigan,09/01/1902,41.9350461,-83.914386
Holly,Michigan,05/01/1901,42.7919727,-83.6277255
Holt,Michigan,09/15/1900,42.636551,-84.5225270241942
Holton,Michigan,11/01/1901,43.4133486,-86.0795043
Homer,Michigan,03/15/1900,42.1461479,-84.8092709
Hopkins Station,Michigan,04/01/1903,42.6236425,-85.7603024
Horton,Michigan,07/01/1902,42.1503176,-84.5171784
Howard City,Michigan,09/15/1903,43.3955831,-85.467815
Howell,Michigan,08/15/1900,42.6072552,-83.9293952
Hubbardston,Michigan,01/01/1904,43.0922552,-84.8422239
Hudson,Michigan,07/23/1900,41.855048,-84.3538359
Hudsonville,Michigan,11/01/1902,42.870859,-85.8650358
Hunters Creek,Michigan,11/01/1904,42.9855835,-83.2938322
Ida,Michigan,07/01/1903,41.9109023,-83.5734578
Imlay City,Michigan,08/01/1902,43.0247496,-83.0777153
Inkster,Michigan,09/01/1903,42.2942045,-83.3099303
Ionia,Michigan,12/04/1899,42.9469688,-85.0713945
Iron Mountain,Michigan,05/16/1904,45.8202334,-88.0659603
Ithaca,Michigan,04/01/1902,43.2916975,-84.6075004
Jackson,Michigan,05/01/1900,42.2465036,-84.4016963
Jasper,Michigan,12/01/1902,41.7933831,-84.0405002
Jeddo,Michigan,09/01/1904,43.1516937,-82.5832572
Jenison,Michigan,09/02/1901,42.9072481,-85.7919784
Jerome,Michigan,12/01/1900,42.0269888,-84.4693935
Jonesville,Michigan,06/04/1900,41.9842131,-84.6619016
Kalamazoo,Michigan,10/15/1900,42.291707,-85.5872286
Kalkaska,Michigan,03/01/1902,44.6780512,-85.1002509
Kawkawlin,Michigan,02/01/1902,43.6519675,-83.9430352
Kendall,Michigan,04/01/1903,42.3617027,-85.81335
Kent City,Michigan,08/01/1901,43.2200235,-85.7511542
Kibbie,Michigan,02/01/1902,42.4189202,-86.1875289
Kinde,Michigan,07/15/1904,43.9394588,-82.9968902
Kingsley,Michigan,09/15/1903,45.9257936,-87.2631923
Kingston,Michigan,09/15/1903,43.4144665,-83.1857787
Laingsburg,Michigan,11/01/1900,42.8915618,-84.3496697
Lake Odessa,Michigan,05/01/1902,42.7847564,-85.1383367
Lakeview,Michigan,12/02/1901,41.833375,-86.692803
Lamb,Michigan,07/15/1904,44.612513,-84.8669809
Lamb,Michigan,10/01/1904,44.612513,-84.8669809
Lambertville,Michigan,12/01/1904,41.7658819,-83.6279921
Lansing,Michigan,10/02/1899,42.7337712,-84.5553805
Lapeer,Michigan,08/01/1902,43.0904764,-83.2333705
Lawrence,Michigan,03/01/1902,42.2192056,-86.051408
Lawton,Michigan,04/01/1903,42.1672629,-85.8469539
Lennon,Michigan,05/01/1902,42.984845,-83.9324084960351
Lenox,Michigan,01/15/1904,42.75759,-82.8570819
Leonard,Michigan,09/15/1903,42.8653073,-83.1427148
Leonidas,Michigan,09/01/1902,42.0228261,-85.3519294
Leroy,Michigan,09/01/1903,45.2200137,-83.5208142
Leslie,Michigan,03/15/1900,42.4514253,-84.4324695
Lincoln Lake,Michigan,10/01/1903,44.68314885,-83.4196274950975
Linden,Michigan,09/01/1902,42.8144731,-83.7824527
Linwood,Michigan,09/01/1903,43.7391889,-83.9622052
Litchfield,Michigan,12/15/1900,42.044314,-84.7584316
Loomis,Michigan,02/01/1904,43.7936379,-84.6661241
Lowell,Michigan,03/01/1900,42.9336426,-85.3419609
Lowell,Michigan,07/01/1901,42.9336426,-85.3419609
Lucas,Michigan,10/15/1904,44.2183434,-85.2850453
Luce,Michigan,10/15/1904,46.4824144,-85.5556156
Ludington,Michigan,08/15/1900,43.9552826,-86.4525831
Lum,Michigan,04/01/1904,43.0994714,-83.1510522
Luther,Michigan,04/15/1904,44.0402885,-85.6825586
Lyons,Michigan,07/01/1902,42.9819773,-84.9469455
Manchester,Michigan,11/01/1900,42.1503178,-84.0377231
Manistee,Michigan,03/01/1902,44.3308044,-86.0262043
Manistique,Michigan,04/15/1904,45.9577506,-86.2462524
Manton,Michigan,09/02/1901,44.4108396,-85.3989439
Maple Rapids,Michigan,03/16/1903,43.1047548,-84.6919407
Marcellus,Michigan,11/01/1902,42.0258779,-85.8155576
Marine City,Michigan,12/01/1903,42.7194778,-82.492132
Marion,Michigan,09/01/1904,44.1025148,-85.1469835
Marlette,Michigan,07/01/1902,43.3269685,-83.08022
Marshall,Michigan,07/01/1901,42.2722641,-84.9633148
Martin,Michigan,09/15/1903,42.5369783,-85.6416846
Mason,Michigan,10/01/1900,43.9778831,-86.246291
Mattawan,Michigan,12/02/1901,42.2094839,-85.784453
Maybee,Michigan,08/01/1903,42.0043674,-83.5156525
Mayville,Michigan,11/01/1900,43.3369682,-83.3524502
Mc Cords,Michigan,07/01/1902,nf,nf
Mc Gregor,Michigan,04/01/1904,45.126714,-85.0743309
Mears,Michigan,11/15/1904,43.6819514,-86.4197997
Melvin,Michigan,12/15/1903,43.1864147,-82.8616
Memphis,Michigan,10/01/1900,42.8964179,-82.7688135
Mendon,Michigan,09/15/1900,42.0064378,-85.4499887
Menominee,Michigan,03/02/1903,45.5785741,-87.562159
Merrill,Michigan,07/01/1902,43.4101011,-84.3310587
Mesick,Michigan,02/15/1904,44.4052816,-85.713401
Metamora,Michigan,10/01/1903,42.9414173,-83.2891092
Middleton,Michigan,03/01/1902,43.1824002,-84.7100749468566
Middleville,Michigan,05/01/1899,42.7130889,-85.4619599
Midland,Michigan,07/01/1902,43.6155825,-84.2472117
Milan,Michigan,11/01/1902,42.0853204,-83.6824384
Milford,Michigan,08/15/1900,42.5936428,-83.5993856
Millington,Michigan,09/01/1900,43.2814133,-83.5296774
Minden City,Michigan,07/01/1903,43.6714056,-82.7782681
Moline,Michigan,03/01/1902,42.7403502,-85.6659439
Monroe,Michigan,06/04/1900,41.9145037,-83.3968252
Montague,Michigan,09/02/1901,43.4166772,-86.357013
Montgomery,Michigan,04/01/1902,41.7772715,-84.8041246
Montrose,Michigan,07/01/1902,43.1766935,-83.8927439
Moorepark,Michigan,09/01/1903,42.013062,-85.5931299
Morenci,Michigan,11/01/1900,41.7195109,-84.2173964
Morgan,Michigan,02/15/1904,42.6225355,-85.1763908
Morley,Michigan,10/01/1901,43.4908606,-85.4439283
Morrice,Michigan,11/15/1900,42.8386425,-84.1783003
Moscow,Michigan,04/01/1902,42.0502346,-84.5098799
Mosherville,Michigan,12/15/1903,42.0603223,-84.6594047
Mount Clemens,Michigan,06/02/1902,42.5972563,-82.8779754
Mount Morris,Michigan,09/01/1902,43.1186374,-83.6949583
Mount Pleasant,Michigan,02/01/1902,43.597646,-84.7668495
Muir,Michigan,03/15/1901,42.9958661,-84.9425013
Mulliken,Michigan,07/01/1903,42.762257,-84.8963815
Munger,Michigan,02/01/1902,43.5219674,-83.7733026
Munith,Michigan,10/15/1900,42.3905913,-84.2505159
Muskegon,Michigan,04/16/1900,43.2341813,-86.2483921
Napoleon,Michigan,07/01/1902,42.1605944,-84.2460616
Nashville,Michigan,04/01/1903,42.6028137,-85.0930536
Nessen City,Michigan,10/01/1903,44.5200018,-85.8781352
New Baltimore,Michigan,08/01/1904,42.6811436,-82.7368616
New Boston,Michigan,08/01/1903,42.1625408,-83.4029885
New Haven,Michigan,07/01/1904,43.0936376,-84.1533058
New Hudson,Michigan,11/01/1902,42.511756,-83.6146484
New Lothrop,Michigan,05/01/1902,,
Newaygo,Michigan,11/01/1901,43.5121225,-85.7944976
Newport,Michigan,01/15/1904,42.0022672,-83.3085419
Niles,Michigan,09/01/1900,41.8297694,-86.2541768
North Adams,Michigan,11/01/1901,41.9708795,-84.525783
North Benton,Michigan,07/01/1901,42.12893,-83.862164
North Detroit,Michigan,07/01/1903,42.331357,-83.0521509
Northbranch,Michigan,12/01/1903,nf,nf
Northstar,Michigan,01/01/1904,45.029564,-84.2469189
Northstreet,Michigan,09/15/1904,nf,nf
Northville,Michigan,11/01/1902,42.4310806,-83.4832262
Norvell,Michigan,10/01/1901,42.1575391,-84.1841156
Nottawa,Michigan,05/01/1899,41.9189385,-85.4488749
Novi,Michigan,10/01/1902,42.48059,-83.4754913
Nunica,Michigan,04/01/1904,43.0797424,-86.0672715
Oakgrove,Michigan,10/01/1902,42.668258,-83.6081969
Oakley,Michigan,05/01/1903,43.1397481,-84.1680305
Okemos,Michigan,02/01/1901,42.721839,-84.428183
Old Mission,Michigan,08/01/1902,44.9622232,-85.485356
Olivet,Michigan,02/15/1901,42.4414273,-84.9241542
Onondaga,Michigan,03/16/1903,42.4442037,-84.5621963
Onsted,Michigan,07/01/1902,42.0061554,-84.1899443
Orchard Lake,Michigan,10/15/1900,42.5830887,-83.3593798
Orion,Michigan,09/01/1902,43.4419638,-86.1851964
Orleans,Michigan,01/01/1904,43.0686431,-85.1350121
Ortonville,Michigan,08/01/1902,42.8522506,-83.4430002
Oshtemo,Michigan,07/01/1901,42.2589164,-85.6772419
Osseo,Michigan,03/01/1902,41.885881,-84.544117
Otisville,Michigan,07/01/1902,43.1661367,-83.5243976
Otsego,Michigan,03/15/1902,45.0244123,-84.6136788
Ottawa Lake,Michigan,09/01/1903,46.0842574,-88.7639278114276
Otter Lake,Michigan,02/15/1904,43.2133586,-83.4543963
Ovid,Michigan,11/01/1900,43.0058396,-84.3714696
Owendale,Michigan,04/01/1903,43.7291829,-83.2680085
Owosso,Michigan,11/01/1898,42.9978049,-84.1766359
Oxford,Michigan,07/01/1901,42.8247524,-83.2646624
Palms,Michigan,09/01/1904,43.6136288,-82.7682675
Palmyra,Michigan,09/01/1902,41.8597702,-83.9357757
Paris,Michigan,09/01/1903,43.7733539,-85.5025468
Parklake,Michigan,02/15/1904,42.281005,-83.7936679
Parkville,Michigan,08/01/1902,42.0158813,-85.5477706
Parma,Michigan,09/01/1902,42.2583711,-84.5996885
Paw Paw,Michigan,09/15/1900,42.2178171,-85.8911246
Peck,Michigan,07/15/1904,43.2586357,-82.8174329
Penfield,Michigan,11/01/1904,41.959736,-83.6519829
Pentwater,Michigan,04/01/1902,43.7816728,-86.4331355
Perrinton,Michigan,08/15/1900,43.1828386,-84.6788558
Perry,Michigan,11/15/1900,42.8264205,-84.2194127
Petersburg,Michigan,09/01/1904,41.9011578,-83.7149383
Petoskey,Michigan,08/01/1902,45.3733428,-84.9553297
Pewamo,Michigan,01/01/1904,43.0011442,-84.8469423
Pierson,Michigan,09/15/1903,43.3197498,-85.4978137
Pigeon,Michigan,11/02/1903,43.8303382,-83.2708371
Pinckney,Michigan,07/01/1901,42.4567013,-83.9463359
Pinconning,Michigan,03/01/1902,43.8536325,-83.964987
Pittsford,Michigan,03/01/1901,41.8622703,-84.4768925
Plainwell,Michigan,03/01/1902,42.4400357,-85.6489035
Plymouth,Michigan,08/15/1900,42.3712,-83.4675021
Pompeii,Michigan,01/01/1904,43.1839201,-84.6008291
Pontiac,Michigan,10/01/1900,42.6389216,-83.2910468
Port Austin,Michigan,08/01/1902,44.0461253,-82.994114
Port Hope,Michigan,02/15/1904,43.9408446,-82.7127124
Port Huron,Michigan,01/15/1904,42.9815877,-82.440466
Portland,Michigan,02/15/1901,42.8692006,-84.9030517
Potterville,Michigan,04/01/1903,42.629203,-84.738874
Prattville,Michigan,02/01/1902,41.7822718,-84.3996699
Pulaski,Michigan,11/01/1904,42.1150427,-84.6424619
Quimby,Michigan,07/01/1904,42.9894284,-85.6640705
Quincy,Michigan,11/15/1900,41.9442145,-84.8838525
Racy,Michigan,10/01/1903,43.1950256,-84.3060942
Ransom,Michigan,12/15/1903,41.7753274,-84.5341161
Rapid City,Michigan,11/01/1904,44.8344485,-85.282562
Ravenna,Michigan,11/01/1901,43.1896255,-85.9370397
Reading,Michigan,02/01/1901,41.8394928,-84.7480134
Reed City,Michigan,03/01/1902,43.8750174,-85.5100498
Reese,Michigan,05/01/1902,43.4505787,-83.6963533
Remus,Michigan,10/01/1903,43.5966952,-85.1447524
Richland,Michigan,10/01/1903,42.3761504,-85.4550054
Richmond,Michigan,06/02/1902,42.8091969,-82.7557554
Ridgeway,Michigan,05/02/1898,41.9939334,-83.8627184
Riga,Michigan,03/15/1901,41.8092159,-83.8249404
Riverdale,Michigan,04/01/1904,43.3855873,-84.835568
Rives Junction,Michigan,09/01/1902,42.3858695,-84.4616334
Rochester,Michigan,07/01/1901,42.680588,-83.1338214
