Name,Date,State
Bonduel,10/01/1902,Wisconsin
Boscobel,05/01/1900,Wisconsin
Boyceville,10/15/1903,Wisconsin
Boyd,04/01/1903,Wisconsin
Brandon,10/15/1900,Wisconsin
Bridgeport,10/15/1904,Wisconsin
Brillion,09/01/1904,Wisconsin
Bristol,07/01/1902,Wisconsin
Brodhead,07/16/1900,Wisconsin
Brookfield,07/15/1903,Wisconsin
Brooklyn,07/01/1901,Wisconsin
Browntown,06/01/1904,Wisconsin
Bruce,03/01/1904,Wisconsin
Burlington,02/01/1904,Wisconsin
Burnett Junction,04/01/1904,Wisconsin
Cadott,09/15/1900,Wisconsin
Caledonia,10/01/1902,Wisconsin
Calhoun,07/15/1903,Wisconsin
Cambria,11/15/1900,Wisconsin
Cambridge,11/01/1900,Wisconsin
Cameron,09/01/1903,Wisconsin
Camp Douglas,10/01/1903,Wisconsin
Campbellsport,05/01/1900,Wisconsin
Cartwright,02/01/1902,Wisconsin
Cascade,07/15/1903,Wisconsin
Casco,12/01/1904,Wisconsin
Cashton,12/01/1902,Wisconsin
Cassville,03/01/1902,Wisconsin
Cato,09/01/1904,Wisconsin
Cavalry,05/02/1904,Wisconsin
Cazenovia,09/01/1904,Wisconsin
Cecil,04/15/1904,Wisconsin
Cedar Grove,11/15/1900,Wisconsin
Cedarburg,04/01/1902,Wisconsin
Centuria,09/15/1904,Wisconsin
Chetek,02/01/1902,Wisconsin
Chilton,03/01/1902,Wisconsin
Chippewa Falls,09/01/1900,Wisconsin
Clayton,02/15/1904,Wisconsin
Clearlake,02/15/1904,Wisconsin
Clearlake,05/02/1904,Wisconsin
Cleveland,03/01/1902,Wisconsin
Clinton,04/01/1902,Wisconsin
Clintonville,07/01/1902,Wisconsin
Cobb,04/01/1903,Wisconsin
Cochrane,06/01/1904,Wisconsin
Colby,12/01/1902,Wisconsin
Coleman,11/01/1904,Wisconsin
Colfax,05/01/1901,Wisconsin
Colgate,04/15/1904,Wisconsin
Coloma Station,06/01/1904,Wisconsin
Columbus,08/15/1899,Wisconsin
Corliss,02/01/1904,Wisconsin
Cottage Grove,07/15/1902,Wisconsin
Cream,10/15/1904,Wisconsin
Crossplains,07/15/1902,Wisconsin
Cuba,12/15/1903,Wisconsin
Cumberland,05/01/1900,Wisconsin
Curtiss,02/02/1903,Wisconsin
Cylon,02/01/1902,Wisconsin
Dale,07/01/1902,Wisconsin
Dallas,10/01/1903,Wisconsin
Dane,07/15/1902,Wisconsin
Darien,04/01/1904,Wisconsin
Darlington,10/01/1903,Wisconsin
Dartford,04/15/1904,Wisconsin
De Pere,11/01/1901,Wisconsin
De Soto,08/01/1903,Wisconsin
Deer Park,02/01/1902,Wisconsin
Deerfield,11/01/1900,Wisconsin
Deforest,09/15/1900,Wisconsin
Delaven,03/01/1902,Wisconsin
Delton,05/01/1903,Wisconsin
Deronda,07/01/1904,Wisconsin
Detroit Harbor,05/02/1904,Wisconsin
Dilly,10/01/1904,Wisconsin
Dodge,04/15/1904,Wisconsin
Dodgeville,07/01/1902,Wisconsin
Dorchester,06/01/1904,Wisconsin
Dousman,11/15/1900,Wisconsin
Downing,02/01/1901,Wisconsin
Doylestown,09/01/1903,Wisconsin
Dresser Junction,09/01/1903,Wisconsin
Durand,05/14/1900,Wisconsin
Eagle,04/01/1902,Wisconsin
Eau Claire,04/16/1900,Wisconsin
Eau Galle,02/01/1902,Wisconsin
Eden,05/02/1904,Wisconsin
Edgar,10/01/1902,Wisconsin
Edgerton,09/01/1900,Wisconsin
Edmund,02/15/1904,Wisconsin
Egg Harbor,05/02/1904,Wisconsin
Eland,05/16/1904,Wisconsin
Eldorado,06/01/1901,Wisconsin
Eleva,10/01/1903,Wisconsin
Elk Mound,07/01/1901,Wisconsin
Elkhart,07/15/1903,Wisconsin
Elkhorn,04/01/1902,Wisconsin
Ellison Bay,05/02/1904,Wisconsin
Ellsworth,02/01/1902,Wisconsin
Elroy,05/01/1900,Wisconsin
Embarrass,06/01/1904,Wisconsin
Endeavor,08/15/1904,Wisconsin
Ephriam,05/02/1904,Wisconsin
Ettrick,04/15/1904,Wisconsin
Evansville,04/15/1901,Wisconsin
Fairchild,03/01/1902,Wisconsin
Fairwater,05/02/1904,Wisconsin
Fallcreek,11/01/1902,Wisconsin
Fallriver,11/15/1900,Wisconsin
Fennimore,02/05/1900,Wisconsin
Ferryville,05/02/1904,Wisconsin
Fishcreek,05/02/1904,Wisconsin
Fisk,02/01/1902,Wisconsin
Fond du Lac,05/01/1900,Wisconsin
Forest Junction,03/01/1902,Wisconsin
Forestville,11/15/1902,Wisconsin
Fort Atkinson,09/18/1899,Wisconsin
Fountain City,01/01/1902,Wisconsin
Fox Lake,08/15/1900,Wisconsin
Franksville,03/01/1902,Wisconsin
Fredonia Station,08/01/1902,Wisconsin
Fremont,04/15/1903,Wisconsin
Galesville,01/01/1902,Wisconsin
Genoa,07/01/1901,Wisconsin
Gillett,06/15/1904,Wisconsin
Gillingham,11/01/1904,Wisconsin
Glen Haven,11/15/1900,Wisconsin
Glenbeulah,07/15/1903,Wisconsin
Glenwood,02/15/1901,Wisconsin
Grafton,04/01/1902,Wisconsin
Grand Rapids,11/01/1901,Wisconsin
Granton,09/02/1901,Wisconsin
Grantsburg,04/01/1904,Wisconsin
Gratiot,10/01/1904,Wisconsin
Green Bay,05/14/1900,Wisconsin
Greenleaf,11/15/1902,Wisconsin
Greenville,02/16/1903,Wisconsin
Greenwood,08/01/1901,Wisconsin
Grimms,09/01/1904,Wisconsin
Hager City,04/01/1903,Wisconsin
Hales Corners,07/15/1903,Wisconsin
Hamburg,09/01/1904,Wisconsin
Hammond,07/01/1902,Wisconsin
Hancock,05/16/1904,Wisconsin
Hartford,02/01/1902,Wisconsin
Hartland,07/15/1903,Wisconsin
Haven,07/15/1903,Wisconsin
Hayton,04/04/1900,Wisconsin
Hazelgreen,10/01/1904,Wisconsin
Helenville,05/02/1904,Wisconsin
Hersey,07/01/1902,Wisconsin
Highland,05/01/1903,Wisconsin
Hilbert,03/15/1900,Wisconsin
Hillsboro,03/01/1904,Wisconsin
Hixton,02/01/1902,Wisconsin
Hollandale,07/01/1902,Wisconsin
Holmen,12/02/1901,Wisconsin
Honeycreek,05/16/1904,Wisconsin
Horicon,09/01/1904,Wisconsin
Hortonville,11/01/1900,Wisconsin
Hudson,08/15/1900,Wisconsin
Humbird,10/01/1903,Wisconsin
Independence,04/01/1903,Wisconsin
Iola,11/01/1901,Wisconsin
Ironridge,09/01/1904,Wisconsin
Ixonia,05/02/1904,Wisconsin
Jackson,07/01/1902,Wisconsin
Jacksonport,05/02/1904,Wisconsin
Janesville,07/01/1901,Wisconsin
Jefferson,05/02/1904,Wisconsin
Johnson Creek,05/02/1904,Wisconsin
Juda,05/15/1901,Wisconsin
Juneau,11/15/1900,Wisconsin
Kansasville,02/01/1904,Wisconsin
Kaukauna,11/01/1901,Wisconsin
Kellnersville,09/01/1904,Wisconsin
Kendall,10/15/1900,Wisconsin
Kenosha,10/01/1903,Wisconsin
Kewaskum,07/15/1903,Wisconsin
Kewaunee,08/01/1901,Wisconsin
Kiel,03/01/1902,Wisconsin
Kilbourn,04/01/1903,Wisconsin
Kingston,06/01/1904,Wisconsin
Klevenville,07/15/1902,Wisconsin
Knapp,07/01/1902,Wisconsin
La Crosse,09/01/1900,Wisconsin
Lafarge,07/01/1902,Wisconsin
Lake Beulah,02/01/1904,Wisconsin
Lake Geneva,05/16/1904,Wisconsin
Lakemills,05/02/1904,Wisconsin
Lancaster,05/01/1900,Wisconsin
Larson,04/15/1903,Wisconsin
Lavalle,05/01/1903,Wisconsin
Leeman,02/16/1903,Wisconsin
Lena,04/01/1904,Wisconsin
Leon,05/14/1900,Wisconsin
Limeridge,04/01/1904,Wisconsin
Littlechute,02/16/1903,Wisconsin
Livingston,03/15/1900,Wisconsin
Lodi,06/04/1900,Wisconsin
Loganville,10/01/1904,Wisconsin
Lomira,03/01/1904,Wisconsin
London,07/15/1902,Wisconsin
Lone Rock,03/01/1902,Wisconsin
Louisburg,10/01/1904,Wisconsin
Lowell,08/15/1904,Wisconsin
Loyal ,10/01/1903,Wisconsin
Luck,11/01/1904,Wisconsin
Luxembourg,07/01/1904,Wisconsin
Lyndon Station,03/01/1904,Wisconsin
Lynxville,01/01/1904,Wisconsin
Lyons,10/15/1904,Wisconsin
Macfarland,07/15/1902,Wisconsin
Madison,03/15/1900,Wisconsin
Maiden Rock,09/15/1903,Wisconsin
Malone,05/02/1904,Wisconsin
Manawa,10/01/1903,Wisconsin
Manitowoc,03/15/1900,Wisconsin
Marathon,09/02/1901,Wisconsin
Marinette,03/01/1904,Wisconsin
Marion,11/01/1901,Wisconsin
Markesan,05/14/1900,Wisconsin
Marshall,09/05/1899,Wisconsin
Marshfield,06/04/1900,Wisconsin
Mauston,09/05/1899,Wisconsin
Mayville,02/15/1904,Wisconsin
Mazomanie,07/15/1902,Wisconsin
Medford,04/01/1904,Wisconsin
Melrose,07/01/1904,Wisconsin
Melvina,11/01/1902,Wisconsin
Menasha,04/15/1903,Wisconsin
Menomonee Falls,07/15/1903,Wisconsin
Menomonie,04/02/1900,Wisconsin
Merrill,10/01/1902,Wisconsin
Merrillan,01/01/1902,Wisconsin
Merrimac,05/15/1901,Wisconsin
Middleton,08/01/1900,Wisconsin
Midway,12/02/1901,Wisconsin
Milladore,12/01/1904,Wisconsin
Milltown,04/15/1904,Wisconsin
Milton,09/01/1900,Wisconsin
Milton Junction,04/02/1900,Wisconsin
Milwaukee,10/16/1899,Wisconsin
Mindoro,08/01/1904,Wisconsin
Mineral Point,03/01/1902,Wisconsin
Mishicott,09/01/1904,Wisconsin
Mondovi,10/01/1900,Wisconsin
Monroe,08/15/1900,Wisconsin
Montello,03/01/1902,Wisconsin
Montfort,11/02/1903,Wisconsin
Monticello,06/01/1904,Wisconsin
Morrisonville,11/01/1900,Wisconsin
Mount Horeb,07/23/1900,Wisconsin
Mounthope,10/01/1904,Wisconsin
Mukwonago,07/15/1903,Wisconsin
Muscoda,12/15/1900,Wisconsin
Muskego,07/15/1903,Wisconsin
Nashotah,07/15/1903,Wisconsin
Necedah,02/02/1903,Wisconsin
Neenah,06/18/1900,Wisconsin
Neilsville,09/02/1901,Wisconsin
Nekoosa,12/01/1904,Wisconsin
Nelson,02/02/1903,Wisconsin
Neshkoro,10/01/1904,Wisconsin
New Glarus,11/02/1903,Wisconsin
New Holstein,03/01/1902,Wisconsin
New Lisbon,02/02/1903,Wisconsin
New London,11/01/1901,Wisconsin
New Richmond,02/01/1902,Wisconsin
North Freedom,01/01/1904,Wisconsin
North Milwaukee,07/15/1903,Wisconsin
North Prairie,07/15/1903,Wisconsin
Northfield,11/15/1904,Wisconsin
Norwalk,09/05/1899,Wisconsin
Nye,07/01/1904,Wisconsin
Oakdale,12/01/1902,Wisconsin
Oakfield,07/01/1901,Wisconsin
Oakwood,07/15/1903,Wisconsin
Oconomowoc,04/02/1900,Wisconsin
Oconto,09/02/1901,Wisconsin
Ogdensburg,10/01/1903,Wisconsin
Omro,02/01/1902,Wisconsin
Onalaska,08/15/1900,Wisconsin
Oostburg,11/01/1900,Wisconsin
Oregon,06/01/1901,Wisconsin
Orfordville,12/15/1903,Wisconsin
Osceola,09/01/1903,Wisconsin
Oshkosh,12/04/1899,Wisconsin
Osseo,09/05/1899,Wisconsin
Oxford,07/01/1904,Wisconsin
Packwaukee,11/01/1904,Wisconsin
Palmyra,05/02/1904,Wisconsin
Pardeeville,08/01/1901,Wisconsin
Peebles,05/02/1904,Wisconsin
Pepin,11/02/1903,Wisconsin
Peshtigo,05/01/1901,Wisconsin
Pewaukee,07/15/1903,Wisconsin
Pickett,02/01/1902,Wisconsin
Pigeonfalls,07/01/1904,Wisconsin
Plain,03/01/1904,Wisconsin
Plainfield,03/01/1902,Wisconsin
Platteville,10/16/1899,Wisconsin
Pleasant Prairie,02/01/1904,Wisconsin
Plover,01/02/1901,Wisconsin
Plymouth,04/16/1900,Wisconsin
Port Washington,02/01/1902,Wisconsin
Portage,02/15/1901,Wisconsin
Potosi,03/01/1902,Wisconsin
Pound,01/01/1904,Wisconsin
Poynette,10/15/1900,Wisconsin
Prairie du Sac,04/02/1900,Wisconsin
Prairie Farm,07/15/1904,Wisconsin
Prescott,04/01/1903,Wisconsin
Princeton,10/01/1903,Wisconsin
Racine,02/15/1902,Wisconsin
Randolph,10/15/1900,Wisconsin
Random Lake,07/01/1902,Wisconsin
Readstown,08/01/1903,Wisconsin
Redgranite,10/01/1904,Wisconsin
Reedsburg,02/01/1901,Wisconsin
Reedsville,09/01/1904,Wisconsin
Reeseville,10/01/1903,Wisconsin
Rhinelander,10/01/1901,Wisconsin
Rice Lake,02/01/1902,Wisconsin
Richfield,02/01/1902,Wisconsin
Richland Center,08/15/1900,Wisconsin
Ridgeland,10/01/1903,Wisconsin
Ridgeway,07/01/1902,Wisconsin
Riley,07/15/1902,Wisconsin
Ringle,11/15/1904,Wisconsin
Rio,11/01/1900,Wisconsin
Ripon,10/23/1899,Wisconsin
River Falls,09/15/1900,Wisconsin
Roberts,04/01/1903,Wisconsin
Rockbridge,04/01/1904,Wisconsin
Rockland,12/01/1902,Wisconsin
Roselawn,06/01/1904,Wisconsin
Rosendale,05/02/1904,Wisconsin
Royalton,05/16/1904,Wisconsin
Rubicon,10/15/1900,Wisconsin
Rush Lake,04/15/1903,Wisconsin
Saint Cloud,05/02/1904,Wisconsin
Saint Croix Falls,03/01/1904,Wisconsin
Saint Joseph,08/01/1904,Wisconsin
Salem,11/01/1902,Wisconsin
Sandusky,09/01/1904,Wisconsin
Sauk City,02/15/1901,Wisconsin
Saukville,07/01/1902,Wisconsin
Sawyer,11/15/1902,Wisconsin
Scandinavia,11/01/1901,Wisconsin
Sechlerville,03/01/1902,Wisconsin
Seymour,11/01/1900,Wisconsin
Sharon,04/01/1902,Wisconsin
Shawano,10/01/1902,Wisconsin
Sheboygan,06/04/1900,Wisconsin
Sheboygan Falls,12/04/1899,Wisconsin
Shell Lake,02/01/1904,Wisconsin
Sherwood,09/01/1904,Wisconsin
Shiocton,11/01/1901,Wisconsin
Shullsburg,10/01/1903,Wisconsin
Silverlake,02/01/1904,Wisconsin
Sinsinawa,10/01/1904,Wisconsin
Sister Bay,05/02/1904,Wisconsin
Sobieski,04/15/1904,Wisconsin
Soldiers Grove,03/01/1902,Wisconsin
Somers,02/01/1904,Wisconsin
Somerset,02/01/1902,Wisconsin
South Germantown,09/01/1902,Wisconsin
South Kaukauna,02/16/1903,Wisconsin
South Milwaukee,10/01/1901,Wisconsin
South Wayne,06/01/1904,Wisconsin
Sparta,09/05/1899,Wisconsin
Spencer,03/01/1904,Wisconsin
Splitrock,07/15/1904,Wisconsin
Spring Green,05/14/1900,Wisconsin
Springvalley,04/01/1903,Wisconsin
Stangelville,12/01/1904,Wisconsin
Stanley,02/01/1901,Wisconsin
Stevens Point,11/15/1902,Wisconsin
Stitzer,12/01/1900,Wisconsin
Stockholm,08/01/1904,Wisconsin
Stoddard,11/01/1902,Wisconsin
Stoughton,12/01/1900,Wisconsin
Strum,10/01/1903,Wisconsin
Sturgeon Bay,03/01/1902,Wisconsin
Sugarbush,02/16/1903,Wisconsin
Sullivan,05/02/1904,Wisconsin
Sun Prairie,11/16/1896,Wisconsin
Taylor,12/01/1900,Wisconsin
Tell,10/01/1904,Wisconsin
Templeton,07/15/1903,Wisconsin
Theresa,03/01/1904,Wisconsin
Thiensville,04/01/1902,Wisconsin
Thorp,09/02/1901,Wisconsin
Timothy,09/01/1904,Wisconsin
Tomah,09/05/1899,Wisconsin
Trempealeau,01/01/1902,Wisconsin
Troy Center,04/15/1904,Wisconsin
Tunnel City,11/01/1902,Wisconsin
Turtle Lake,07/15/1904,Wisconsin
Two Rivers,09/01/1904,Wisconsin
Underhill,11/01/1904,Wisconsin
Union Center,09/15/1903,Wisconsin
Uniongrove,04/01/1902,Wisconsin
Unity ,10/01/1902,Wisconsin
Valders,03/01/1902,Wisconsin
Van Dyne,07/01/1901,Wisconsin
Verona,11/01/1900,Wisconsin
Vesper,12/01/1904,Wisconsin
Viola,10/01/1900,Wisconsin
Viroqua,08/01/1899,Wisconsin
Waldo,07/15/1903,Wisconsin
Wales,07/15/1903,Wisconsin
Walworth,04/01/1902,Wisconsin
Warrens,12/01/1902,Wisconsin
Waterford,02/01/1904,Wisconsin
Waterloo,05/02/1904,Wisconsin
Watertown,08/01/1900,Wisconsin
Waucousta,05/02/1904,Wisconsin
Waukesha,03/01/1900,Wisconsin
Waunakee,07/15/1902,Wisconsin
Waupaca,12/15/1900,Wisconsin
Waupun,08/01/1900,Wisconsin
Wausau,02/01/1900,Wisconsin
Wautoma,12/15/1903,Wisconsin
Wauwatosa,07/15/1903,Wisconsin
Wauzeka,01/01/1904,Wisconsin
Welcome,02/16/1903,Wisconsin
West Allis,07/15/1903,Wisconsin
West Bend,06/18/1900,Wisconsin
West De Pere,07/01/1901,Wisconsin
West Salem,08/01/1899,Wisconsin
Westby,08/15/1900,Wisconsin
Westfield,03/01/1902,Wisconsin
Weyauwega,11/01/1900,Wisconsin
Wheeler,06/01/1904,Wisconsin
Whitehall,10/01/1903,Wisconsin
Whitelaw,09/01/1904,Wisconsin
Whitewater,03/15/1900,Wisconsin
Wildrose,10/01/1903,Wisconsin
Wilton,08/15/1900,Wisconsin
Windsor,07/15/1902,Wisconsin
Winneconnie,02/01/1902,Wisconsin
Wonewoc,05/01/1903,Wisconsin
Woodford,09/15/1903,Wisconsin
Woodland,04/01/1904,Wisconsin
Woodman,10/01/1904,Wisconsin
Woodville,08/01/1902,Wisconsin
Wyocena,10/01/1900,Wisconsin
Yuba,08/01/1904,Wisconsin
