Name,State,Date,Latitude,Longitude
Clearlake,Texas,01/01/1904,32.874049,-96.7800199
Cleburne,Texas,03/01/1904,32.3574105,-97.4084627569723
Collinsville,Texas,09/01/1903,33.5614982,-96.9111138
Comanche,Texas,05/02/1904,31.9055515,-98.6027071026989
Commerce,Texas,05/16/1904,33.2559535,-95.8966022166577
Como,Texas,12/01/1904,33.060673,-95.4721734
Cookville,Texas,04/01/1904,33.1856757,-94.8543771
Cooledge,Texas,12/01/1904,31.2737009,-102.7010402
Cooper,Texas,10/01/1903,33.371547,-95.6755819932704
Coppell,Texas,04/01/1904,32.958352,-96.9881829964861
Cornhill,Texas,01/01/1904,nf,nf
Corsicana,Texas,02/02/1903,32.075661,-96.4952596249999
Cottondale,Texas,09/01/1904,33.0659536,-97.7047512
Covington,Texas,09/01/1904,32.1784832,-97.2580677
Crandall,Texas,02/02/1903,32.6279113,-96.4558196
Crawford,Texas,07/01/1902,31.534136,-97.4223729
Creedmoor,Texas,05/01/1902,30.0899368,-97.7338917
Crisp,Texas,07/01/1904,32.3979198,-96.5811005
Crockett,Texas,12/01/1904,31.3186405,-95.4561446491992
Crowley,Texas,09/01/1903,32.5764875,-97.3585275859821
Cuero,Texas,08/15/1904,29.0985215,-97.2915513278318
Cumby,Texas,10/01/1903,33.1373366,-95.8394083
Cuthand,Texas,10/01/1904,33.4676108,-95.0554974
Daingerfield,Texas,09/01/1904,33.031793,-94.7218731
Dalby Springs,Texas,09/01/1904,33.369006,-94.6796521
Dale,Texas,08/15/1904,29.9274436,-97.5644418
Dallas,Texas,10/01/1901,32.7761963,-96.7968994
Dawson,Texas,09/15/1904,32.7410762,-101.9576048
Decatur,Texas,09/15/1903,33.231293,-97.5970541618253
Dekalb,Texas,10/01/1903,29.430672,-98.6883849
Deleon,Texas,07/01/1903,33.7499047,-96.5946171
Delia,Texas,10/01/1904,31.7068314,-96.7677683
Delvalle,Texas,09/01/1902,nf,nf
Denison,Texas,07/01/1902,33.7062075,-96.5844530657366
Denton,Texas,08/15/1904,33.1734745,-97.2348158635231
Deport,Texas,11/16/1903,33.5262198,-95.3157832
Detroit,Texas,09/01/1903,33.6614698,-95.2666907
Dexter,Texas,09/01/1903,33.8187146,-96.9636182
Dike,Texas,10/01/1904,29.7454557,-103.8318535
Dimebox,Texas,11/01/1904,33.1559693,-96.686931
Dodd City,Texas,07/01/1904,33.5756375,-96.0752031
Donie,Texas,12/01/1904,31.4771187,-96.2224692
Dorchester,Texas,12/01/1904,33.5303861,-96.6894367
Douglassville,Texas,09/15/1904,33.1920712,-94.3535278
Dublin,Texas,09/15/1903,32.084865,-98.3411406723091
Easterly,Texas,04/15/1904,31.1054616,-96.3841328
Ector,Texas,01/15/1904,31.8941755,-102.5794339
Eddy,Texas,04/15/1904,31.2968765,-97.2534847
Egan,Texas,04/01/1904,32.4529185,-97.299737
Elderville,Texas,10/15/1904,32.3723748,-94.7285442
Elgin,Texas,09/01/1903,30.354986,-97.3916335972903
Elmo,Texas,02/02/1903,32.7220737,-96.1649747
Emory,Texas,10/01/1904,32.876843,-95.7699743865385
Enloe,Texas,12/01/1903,33.4328861,-95.6574586
Ennis,Texas,09/01/1903,32.3478825,-96.6380438664511
Farmersville,Texas,12/02/1901,33.1634145,-96.3599772
Fate,Texas,08/01/1899,32.9415107,-96.3813725
Ferris,Texas,02/15/1904,32.5385055,-96.6737035009887
Flatonia,Texas,11/01/1904,29.6877327,-97.108602
Flint,Texas,04/01/1904,32.2040437,-95.3485635
Florence,Texas,02/01/1904,30.8412954,-97.7936268
Floyd,Texas,11/01/1904,34.0266015,-101.2765537
Forney,Texas,03/02/1903,32.747893,-96.4719289
Forreston,Texas,09/02/1901,32.2562579,-96.8652745
Fort Worth,Texas,09/01/1903,32.753177,-97.3327459
Franklin,Texas,04/15/1904,31.0253035,-96.4855899929521
Fredericksburg,Texas,12/15/1903,30.2686767,-98.8725326900824
Frisco,Texas,09/01/1904,33.1506744,-96.8236116
Frost,Texas,12/15/1903,32.0801526,-96.8066612
Gainesville,Texas,12/01/1902,33.646242,-97.1616238305736
Garden Valley,Texas,07/01/1904,34.5292633,-100.0378602
Garland,Texas,12/15/1903,32.912624,-96.6388833
Garner,Texas,05/16/1904,32.833183,-97.9853187
Gatesville,Texas,09/15/1904,31.486814,-97.7042703351395
Georgetown,Texas,04/01/1902,30.698202,-97.7230169583756
Gibtown,Texas,09/01/1904,33.0320643,-97.9483713
Giddings,Texas,12/01/1904,30.185508,-96.9259314515915
Gilmer,Texas,10/01/1904,32.7295115,-94.9519794562081
Gladewater,Texas,05/16/1904,32.5473795,-94.9453111772069
Godley,Texas,03/01/1904,32.449029,-97.5266886
Gordonville,Texas,12/01/1904,33.7956595,-96.8530583
Granbury,Texas,09/15/1904,32.4137275,-97.7881397669117
Grand Prairie,Texas,12/15/1903,32.7459645,-96.9977846
Grand Saline,Texas,03/01/1904,32.6734636,-95.7094069
Grandview,Texas,06/11/1900,32.2704245,-97.1791759
Granger,Texas,09/15/1903,30.7176929,-97.4427801
Grapevine,Texas,09/01/1903,32.9346365,-97.0675146284457
Greenville,Texas,03/02/1903,33.1384488,-96.1108066
Greenwood,Texas,12/15/1904,33.8117748,-94.9835562
Groesbeck,Texas,02/15/1904,31.5243379,-96.5338693
Gunter,Texas,09/01/1904,33.4478881,-96.747494
Hallettsville,Texas,03/15/1900,29.42546,-96.9550162002699
Hallsville,Texas,09/01/1904,32.50139,-94.5635976928316
Hamilton,Texas,09/15/1903,31.7121235,-98.089858433706
Hasse,Texas,12/01/1904,31.936535,-98.4886564
Hawkins,Texas,07/15/1904,32.5884735,-95.2041135
Heidenheimer,Texas,10/15/1903,31.0182372,-97.3027787
Hempstead,Texas,05/16/1904,30.102206,-96.0815906372464
Henderson,Texas,07/01/1904,32.159403,-94.7918024375521
Hico,Texas,07/01/1904,31.9829253,-98.0336454
Hillsboro,Texas,04/02/1900,32.0109886,-97.1300061
Hochheim,Texas,12/01/1904,29.3124676,-97.2916555
Holland ,Texas,07/01/1903,30.8782423,-97.4016697
Honeygrove,Texas,02/02/1903,nf,nf
Hooks,Texas,04/15/1904,33.4662328,-94.2885306
Houston,Texas,04/15/1904,29.9682254,-95.5306828477477
Howe,Texas,12/15/1904,33.5022035,-96.6155943616367
Hughes Springs,Texas,10/15/1903,32.998462,-94.6307586
Huntsville,Texas,12/01/1904,30.697614,-95.5525849723338
Hutto,Texas,09/15/1903,30.5392255,-97.5530675510686
Italy,Texas,03/01/1904,32.172698,-96.8854309953947
Itasca,Texas,09/15/1900,32.1595947,-97.1500074
Jacksonville,Texas,05/01/1903,31.963778,-95.2705042
Jefferson,Texas,09/01/1903,32.7680405,-94.3489291094907
Jewett,Texas,04/15/1904,31.3615664,-96.1441315
Jonesboro,Texas,09/15/1904,31.6146028,-97.8766938
Joshua,Texas,03/01/1901,32.4615291,-97.3880732
Justin,Texas,09/15/1904,33.084812,-97.2953740101619
Kemp,Texas,01/01/1904,32.4426403,-96.2299771
Kennedale,Texas,04/15/1901,32.644972,-97.2115946631968
Kerens,Texas,08/15/1904,32.129544,-96.2284613589221
Kilgore,Texas,04/01/1903,32.3862619,-94.8757709
Killeen,Texas,05/16/1904,31.1171441,-97.727796
Kingsbury,Texas,07/15/1904,29.6480061,-97.8280576
Kingston,Texas,01/15/1904,33.2528911,-96.1766421
Klondike,Texas,10/01/1904,33.3298322,-95.7580166
Kopperl,Texas,01/15/1904,32.0698734,-97.5039076
Kosse,Texas,10/01/1904,31.3076774,-96.6319231
Krum,Texas,09/01/1904,33.266892,-97.2279544482436
Kyle,Texas,10/01/1902,29.9892928,-97.8772103
La Porte,Texas,07/01/1902,29.668377,-95.0461124249767
Ladonia,Texas,12/15/1903,33.4248302,-95.9463565
Lafayette,Texas,11/15/1904,32.8984631,-94.8560445
La Grange,Texas,08/01/1899,29.917511,-96.874423745605
Lakecreek,Texas,09/01/1904,33.0501172,-96.8029054
Lamasco,Texas,11/15/1904,33.6951022,-96.0666426
Lampasas,Texas,08/01/1904,31.0803395,-98.1728901376147
Lancaster,Texas,07/01/1903,32.5981185,-96.7751201344002
Leander,Texas,05/01/1902,30.5781315,-97.8425907526106
Leesburg,Texas,09/15/1904,32.9876234,-95.0838275
Leonard,Texas,12/01/1903,33.3795549,-96.2474785
Lewisville,Texas,03/02/1903,33.046233,-96.994174
Lexington,Texas,04/15/1904,30.4190974,-97.0116515
Libertyhill,Texas,03/02/1903,nf,nf
Lindale,Texas,10/01/1901,32.498025,-95.4040587610559
Linden,Texas,04/15/1904,33.0095725,-94.3667501815716
Lockhart,Texas,02/02/1903,29.882562,-97.6895351377873
Lometa,Texas,03/01/1904,31.2170915,-98.3933268
Lone Oak,Texas,10/01/1901,32.9967846,-95.9402451
Longview,Texas,04/15/1904,32.5007038,-94.7404891
Lorena,Texas,07/01/1902,31.379923,-97.2094342828373
Lott,Texas,02/01/1904,31.203512,-97.0366591
Luling,Texas,01/01/1904,29.680314,-97.6473265
Lytton Springs,Texas,11/15/1904,30.0046629,-97.6124989
Mabank,Texas,10/01/1904,32.369588,-96.111151944032
Malone,Texas,09/01/1904,31.9179356,-96.8947189
Manor,Texas,04/01/1902,30.3407629,-97.5569456
Mansfield,Texas,03/01/1901,32.564533,-97.1121596105757
Marietta,Texas,09/01/1904,33.173458,-94.5424232
Marion,Texas,11/01/1904,32.7931661,-94.344488
Marlin,Texas,04/15/1904,31.3059395,-96.8929130128013
Marquez,Texas,07/01/1903,31.2393469,-96.2535765
Marshall,Texas,03/01/1904,32.5311185,-94.3446117037348
Mart,Texas,05/16/1904,31.5423911,-96.8336015
Martinburg,Texas,04/15/1904,31.1068505,-96.3985776
Maud,Texas,11/02/1903,33.3329014,-94.3426964
Maxwell,Texas,09/15/1903,29.8810542,-97.7933357
Maypearl,Texas,05/02/1904,32.313142,-97.0116862
Mc Dade,Texas,08/15/1904,29.820012,-95.5028349
Mc Gregor,Texas,07/01/1902,30.211384,-97.8100069
Mc Kinney,Texas,12/02/1901,29.756121,-94.9421159
Mendoza,Texas,03/01/1904,30.00494,-97.6861117
Meridian,Texas,09/01/1904,31.9244636,-97.6454612700405
Merkel,Texas,07/01/1904,32.4706777,-100.0128739
Mertens,Texas,10/01/1901,32.0584867,-96.8966643
Mesquite,Texas,01/01/1902,32.7666103,-96.599472
Mexia,Texas,09/01/1904,31.6798895,-96.482203
Midlothian,Texas,05/01/1901,32.469708,-96.960952535887
Milano,Texas,04/15/1904,30.7104729,-96.863314
Milford,Texas,09/15/1903,32.1245956,-96.945277
Millergrove,Texas,05/02/1904,nf,nf
Millsap,Texas,09/01/1904,32.7481864,-98.0092093
Mineola,Texas,10/15/1904,32.6631885,-95.4882896
Mineralwells,Texas,04/15/1904,nf,nf
Moody,Texas,09/02/1901,31.3115555,-97.359502931715
Morgan,Texas,08/15/1904,32.0187622,-97.6083551
Moulton,Texas,08/15/1904,29.5749585,-97.1427643
Mount Pleasant,Texas,11/02/1903,33.143072,-94.9688297329799
Mount Vernon,Texas,08/15/1904,33.1809,-95.224620320035
Mountcalm,Texas,01/01/1904,nf,nf
Muenster,Texas,08/15/1904,33.6517736,-97.3764089
Nacogdoches,Texas,05/01/1903,31.5970503,-94.5927451
Naples,Texas,04/15/1904,33.2031774,-94.6802055
Neches,Texas,12/01/1904,31.8668353,-95.4957876
Nevada,Texas,09/01/1903,33.0423409,-96.3738721
New Boston,Texas,08/15/1900,33.460745,-94.4201191610539
New Braunfels,Texas,09/01/1903,29.7026173,-98.1256263
Newark,Texas,08/15/1904,33.0071105,-97.490456844542
Newport,Texas,12/15/1904,33.4678859,-98.0164284
Newsome,Texas,08/15/1904,32.9773455,-95.138829
Nocona,Texas,02/15/1904,33.7828475,-97.7267118586576
Oenaville,Texas,01/15/1904,31.1276785,-97.2283332
Oglesby,Texas,01/01/1904,31.4185003,-97.5072379
Omaha,Texas,07/01/1904,33.1806771,-94.7440964
Overton,Texas,04/01/1903,32.2736395,-94.9704913138088
Palestine,Texas,04/15/1904,31.7621153,-95.6307891
Palmer,Texas,09/01/1903,32.431252,-96.66777
Paradise,Texas,05/16/1904,33.150118,-97.6872521
Paris,Texas,10/01/1903,33.6751215,-95.55026490769
Pecangap,Texas,11/16/1903,nf,nf
Pilotpoint,Texas,04/15/1904,nf,nf
Pittsburg,Texas,11/16/1903,33.0006695,-94.9666637709745
Plano,Texas,11/16/1903,,
Pleasantpoint,Texas,09/01/1904,,
Point,Texas,02/01/1904,,
Poolville,Texas,07/15/1904,,
Pottsboro,Texas,01/01/1904,,
Powderly,Texas,10/01/1904,,
Princeton,Texas,11/01/1904,,
Pritchett,Texas,09/15/1904,32.6618049,-95.0185517
Proctor,Texas,04/15/1904,,
Prosper,Texas,07/15/1904,,
Purdon,Texas,09/15/1904,31.9490462,-96.6166545
Queen City,Texas,10/01/1904,,
Quinlan,Texas,03/02/1903,32.909483,-96.1400366445765
Quitman,Texas,10/01/1904,32.793695,-95.4464726999291
Randolph,Texas,09/01/1904,,
Ravenna,Texas,05/16/1904,33.6728814,-96.2416484
Reagan,Texas,03/01/1904,,
Redoak,Texas,07/01/1903,29.9223209,-95.5768198
Redrock,Texas,08/15/1904,29.876059,-95.4486159
Redwater,Texas,11/16/1903,33.3581802,-94.2543607
Rice,Texas,09/15/1904,32.2437586,-96.4985967
Richardson,Texas,12/15/1903,32.9481789,-96.7297206
Riesel,Texas,04/15/1904,31.4739705,-96.9300275931573
Riovista,Texas,03/01/1904,nf,nf
Roane,Texas,02/02/1903,32.174039,-96.3802588
Roanoke,Texas,12/15/1903,33.0040126,-97.2258483
Rockdale,Texas,08/15/1904,30.650462,-97.0141171660256
Rockwall,Texas,02/02/1903,32.9312336,-96.4597089
Rodgers,Texas,11/16/1903,28.327648,-97.2944049
Rosebud,Texas,02/15/1904,31.0729608,-96.9785993
Ross,Texas,05/02/1904,31.7184962,-97.1191695
Roundrock,Texas,04/01/1902,33.17936,-96.6567259
Rowlett,Texas,05/16/1904,32.9029017,-96.56388
Roxton,Texas,08/01/1904,33.5462168,-95.7257949
Royse City,Texas,10/01/1901,32.981133,-96.3163609619968
Rusk,Texas,05/01/1903,31.797149,-95.1530508537715
Sadler,Texas,07/01/1904,33.6826063,-96.8483346
Saint Jo,Texas,09/15/1904,33.6948279,-97.5225245
Salado,Texas,11/02/1903,30.9473351,-97.5382009
San Antonio,Texas,09/02/1901,29.4246002,-98.4951405
San Marcos,Texas,08/01/1901,29.8826436,-97.9405828
San Saba,Texas,02/01/1902,31.198787,-98.6987716878465
Sanger,Texas,04/15/1904,33.3757575,-97.1761190072884
Savoy,Texas,09/01/1903,33.5992726,-96.3666507
Schulenburg,Texas,12/01/1904,29.683938,-96.910944380721
Scurry,Texas,07/01/1903,32.7225172,-100.9052015
Seagoville,Texas,12/01/1903,32.6395776,-96.5383228
Sherman,Texas,03/02/1903,33.617501,-96.5954934338983
Shiner,Texas,08/15/1904,29.434953,-97.1750065952282
Simms,Texas,08/15/1904,35.0333927,-102.6577136
Simpsonville,Texas,10/15/1904,32.8609623,-95.0693843
Smithfield,Texas,09/01/1903,32.9096762,-97.2196644
Smithland,Texas,09/01/1904,32.8140288,-94.1682418
Speegleville,Texas,07/01/1903,31.5559985,-97.2525079
Speegleville,Texas,09/01/1903,31.5559985,-97.2525079
Stamford,Texas,04/15/1904,33.0120015,-99.655153440721
Stephenville,Texas,03/01/1904,32.2207307,-98.2026165
Stonepoint,Texas,12/01/1904,nf,nf
Sulphur Springs,Texas,10/01/1903,33.141244,-95.5979081659028
Sunset ,Texas,11/16/1903,33.4475958,-99.7131438
Tanglewood,Texas,12/01/1904,30.4977062,-96.9863732
Taylor,Texas,09/15/1903,30.578048,-97.4178304526553
Temple,Texas,07/01/1901,31.098207,-97.3427847
Thorndale,Texas,05/16/1904,30.6138205,-97.2063253944089
Thornton,Texas,04/15/1904,31.4110077,-96.5722013
Timpson,Texas,10/15/1904,31.9037814,-94.3952022
Tioga,Texas,01/01/1904,33.4667784,-96.918336
Tom Bean,Texas,07/15/1904,33.5201081,-96.4838749
Tona,Texas,07/01/1904,31.587645,-106.2263069
Trenton,Texas,07/01/1904,33.4306652,-96.3385926
Troup,Texas,04/01/1904,32.1446035,-95.1205003
Troy,Texas,10/15/1903,31.2046542,-97.3003176
Tyler,Texas,10/01/1900,32.3512601,-95.3010624
Valley Mills,Texas,05/16/1904,31.6583358,-97.4711376322734
Valleyview,Texas,04/15/1904,31.9437124,-101.9756091
Van Alstyne,Texas,12/01/1903,33.4214995,-96.5772109
Velasco,Texas,01/01/1904,28.9619144,-95.360495
Venus,Texas,09/15/1900,32.4334742,-97.1025077
Vonormy,Texas,08/15/1904,nf,nf
Waco,Texas,02/01/1902,31.549333,-97.1466695
Waskom,Texas,07/15/1904,32.476677,-94.063457597936
Waxahachie,Texas,07/01/1903,32.3884555,-96.92882370837
Weatherford,Texas,07/01/1903,32.764654,-97.6818958617755
Weimar,Texas,02/02/1903,29.7030098,-96.7805399
West,Texas,10/01/1902,31.8034812,-97.0933471
Weston,Texas,03/15/1900,33.3490017,-96.6694369
Whitesboro,Texas,02/01/1902,33.6639275,-96.9074935414377
Whitewright,Texas,12/15/1903,33.5128856,-96.3924833
Whitney,Texas,01/15/1904,31.951823,-97.3214012
Willspoint,Texas,09/15/1903,nf,nf
Wilmer,Texas,10/01/1904,32.617515,-96.685118778059
Windom,Texas,02/15/1904,33.5653824,-95.9991375
Winnsboro,Texas,09/15/1904,32.9573449,-95.2902224
Winona,Texas,05/02/1904,32.4895892,-95.167169
Wolfe City,Texas,03/02/1903,33.3706654,-96.0688607
Woodbine,Texas,07/01/1902,33.6106644,-97.0155635
Wortham,Texas,12/15/1904,31.7879419,-96.4624814
Wylie,Texas,09/01/1903,33.0151201,-96.5388789
Yoakum,Texas,06/01/1901,29.293125,-97.1505272384032
Yorktown,Texas,06/01/1901,28.9810888,-97.5027719
