Name,State,Date,Latitude,Longitude
Faber,Virginia,04/01/1904,,
Fairfield,Virginia,10/01/1903,,
Fallcreek Depot,Virginia,04/01/1903,,
Fancygap,Virginia,10/01/1902,nf,nf
Farmville,Virginia,10/01/1903,37.3020966,-78.3919403
Ferrum,Virginia,01/01/1903,,
Fincastle,Virginia,04/01/1903,,
Fishersville,Virginia,03/02/1903,,
Flatridge,Virginia,10/01/1902,36.755902,-81.3874409
Floyd,Virginia,11/01/1902,36.9157056,-80.3876889
Forest Depot,Virginia,07/01/1903,,
Fort Defiance,Virginia,04/01/1903,,
Fox,Virginia,01/01/1904,,
Free Union,Virginia,12/15/1903,,
Front Royal,Virginia,09/15/1904,38.9178538,-78.1917718
Galveston,Virginia,04/01/1903,,
Garfield,Virginia,11/15/1904,38.9548043,-81.5445683
Gate City,Virginia,10/01/1904,,
Glade Hill,Virginia,02/01/1902,,
Glade Springs,Virginia,01/01/1902,37.7178948,-81.063706
Gladys,Virginia,07/01/1903,37.1631988,-79.0736301
Glasgow,Virginia,01/01/1903,37.6340238,-79.4503138
Goodes,Virginia,11/01/1904,37.5080892,-77.4274912
Graham,Virginia,04/01/1904,6.4023593,-10.757054
Grant,Virginia,10/01/1902,39.0674434,-79.2066739
Greenbay,Virginia,12/01/1904,37.4818833,-77.4690381
Greenville,Virginia,10/01/1903,37.7209409,-81.8717854
Groseclose,Virginia,03/02/1903,36.9081749,-81.2087077
Grottoes,Virginia,01/01/1904,38.2673517,-78.8258585
Hagan,Virginia,09/15/1903,36.704254,-83.2865688
Hampton,Virginia,10/15/1902,37.0300969,-76.3452057
Hansonville,Virginia,10/15/1903,36.823996,-82.1462451
Harrisonburg,Virginia,06/01/1899,38.4493315,-78.8688833
Harriston,Virginia,09/01/1904,38.2173532,-78.832247
Haymakertown,Virginia,05/16/1904,37.4662487,-79.9706014
Helms,Virginia,02/01/1902,37.0951325,-76.3556177
Highland Springs,Virginia,03/02/1903,37.553119,-77.3250464669399
Hillsville,Virginia,12/15/1903,36.7626282,-80.7347947
Holland,Virginia,10/15/1903,36.6812619,-76.7802359
Hollins,Virginia,04/15/1904,37.3412463,-79.9430952
Holston,Virginia,08/01/1904,36.7773306,-82.0829088
Houston,Virginia,07/01/1903,29.604644,-95.1221789
Howardsville,Virginia,03/02/1903,37.7345875,-78.6472362
Hunter Hall,Virginia,07/01/1904,37.483306,-78.0685889
Independence,Virginia,10/01/1902,36.6223478,-81.150923
Indian Valley,Virginia,09/01/1904,36.9087407,-80.5520059
Ingram,Virginia,04/15/1904,36.7443032,-79.1583507
Ivanhoe,Virginia,10/01/1903,36.8401228,-80.966748
Ivy Depot,Virginia,12/01/1903,38.055974,-78.5973039
James River,Virginia,09/01/1903,37.5794872,-79.7473676
Jonesville,Virginia,07/01/1902,36.6889777,-83.1110047
Keeling,Virginia,05/01/1903,36.7201366,-79.2883544
Keezletown,Virginia,10/15/1902,38.4151254,-78.8019691
Kennett,Virginia,10/01/1903,37.1448621,-79.8311452
Kents Store,Virginia,10/01/1903,37.8793086,-78.1288898
Kernstown,Virginia,09/01/1904,39.1448056,-78.1891783
Kerrs Creek,Virginia,09/01/1904,37.8540192,-79.495318
Keysville,Virginia,09/01/1904,37.0404287,-78.4833277
Kimball,Virginia,01/15/1904,37.425754,-81.5066898
Laurelfork,Virginia,12/01/1904,nf,nf
Leatherwood,Virginia,07/01/1903,36.7409704,-79.7464232
Lebanon,Virginia,02/02/1903,36.9009076,-82.0801257
Leesburg,Virginia,10/01/1903,39.1154496,-77.5645446
Leesville,Virginia,07/01/1903,37.1193104,-79.3850262
Lennig,Virginia,02/15/1904,36.900973,-78.910011
Levelrun,Virginia,05/01/1903,nf,nf
Lexington,Virginia,01/01/1903,37.7840208,-79.4428157
Linville,Virginia,07/01/1901,38.5204059,-78.8375337
Linville Depot,Virginia,10/15/1902,nf,nf
Lodi,Virginia,10/01/1903,36.7148367,-81.7773435
Lola,Virginia,06/15/1904,47.6132357,-122.3400147
Loneoak,Virginia,02/01/1902,39.159033,-77.6610319
Louisa,Virginia,10/01/1903,37.9854441,-77.9486307
Lovettsville,Virginia,08/01/1903,39.2724309,-77.6363426
Lovingston,Virginia,05/01/1903,37.7598637,-78.870855
Lowry,Virginia,09/15/1904,37.3506972,-79.4308636
Lucketts,Virginia,08/01/1902,39.2159,-77.5344926
Luray,Virginia,07/01/1902,38.6654653,-78.4600202
Lynch Station,Virginia,07/01/1903,37.1462544,-79.3008574
Lynchburg,Virginia,04/01/1904,37.40088,-79.1844922945909
Major,Virginia,10/15/1904,37.5579152,-79.3700326
Manchester,Virginia,12/15/1903,37.5209803,-77.4441501
Manteo,Virginia,11/02/1903,37.6768101,-78.6633466
Marion,Virginia,01/01/1902,36.8348383,-81.5148368
Marshall,Virginia,08/01/1902,39.854861,-80.6616946
Martinsville,Virginia,02/01/1902,36.6915262,-79.8725386
Maurertown,Virginia,11/02/1903,38.9298326,-78.4636193
Max Meadows,Virginia,03/02/1903,36.9703976,-80.9495251
Mayberry,Virginia,02/01/1904,36.713343,-80.4531629
Mc Gaheysville,Virginia,10/15/1902,nf,nf
Meadows Of Dan,Virginia,10/01/1902,,
Meadowview,Virginia,07/01/1902,37.3209693,-79.9247611
Meadville,Virginia,10/15/1904,36.8345823,-79.0319587
Middlebrook,Virginia,01/15/1904,38.0512424,-79.2139214
Middleburg,Virginia,06/01/1904,38.9690189,-77.7355056
Moneta,Virginia,10/15/1903,37.1812537,-79.6172536
Monterey,Virginia,06/01/1904,38.4123429,-79.5806036
Montevideo,Virginia,10/15/1902,38.3645712,-78.7694682
Montpelier,Virginia,10/15/1900,39.2809229,-80.3250891
Montvale,Virginia,03/01/1904,37.3845815,-79.7311483
Mount Crawford,Virginia,10/15/1902,38.3570713,-78.9408615
Mount Jackson,Virginia,11/02/1903,38.7459482,-78.6422377
Mount Sidney,Virginia,04/01/1903,38.2590183,-78.968917
Mount Solon,Virginia,04/01/1903,38.3448488,-79.085032
Mountairy,Virginia,07/15/1903,nf,nf
Mouth Of Wilson,Virginia,10/01/1902,36.5895679,-81.3364889
Myndus,Virginia,11/02/1903,37.8215298,-78.8547437
Nace,Virginia,01/01/1903,37.4395784,-79.8239312
Nathalie,Virginia,04/15/1904,36.9348619,-78.9472347
Nettleridge,Virginia,10/01/1903,36.5859708,-80.1394931
New Glasgow,Virginia,08/15/1904,,
Newcastle,Virginia,01/15/1904,-32.9788788,151.6507919
Newmarket,Virginia,10/01/1902,37.0190361,-76.4293921
News Ferry,Virginia,05/16/1904,36.674313,-79.0316079
Norfolk,Virginia,07/01/1902,36.9306505,-76.2573110672108
North River,Virginia,10/15/1902,36.569154,-76.1943359
Oakridge,Virginia,10/01/1903,39.2862808,-77.8965307
Oakville,Virginia,11/02/1903,37.4318106,-78.8561269
Olinger,Virginia,09/15/1903,36.8173158,-82.8646069
Orange,Virginia,10/01/1900,38.2490349,-78.013983
Ottobine,Virginia,07/01/1901,38.4315136,-79.039476
Paces,Virginia,04/15/1904,36.6454161,-79.098626
Palmyra,Virginia,10/22/1896,37.8609747,-78.2633373
Pamplin City,Virginia,01/01/1903,37.265273,-78.6825920671229
Paynes,Virginia,08/15/1904,38.0393002,-76.9219116
Peaksville,Virginia,06/01/1904,37.4090279,-79.545312
Penhook,Virginia,08/01/1902,36.9823655,-79.6280848
Penicks,Virginia,05/16/1904,37.3881942,-79.6144795
Penn Laird,Virginia,07/01/1901,38.3856818,-78.8025247
Pennington Gap,Virginia,07/01/1902,36.7584219,-83.0271115
Perrows,Virginia,09/15/1904,37.1073644,-79.1955767
Peters Creek,Virginia,07/01/1904,37.313951,-80.0054629
Pilot,Virginia,07/01/1903,36.7326236,-81.0839766
Pipers Gap,Virginia,12/15/1904,36.6442953,-80.8420192
Pizarro,Virginia,11/16/1903,36.9379122,-80.2203226
Port Republic,Virginia,10/15/1902,,
Portsmouth,Virginia,03/01/1902,36.8354258,-76.2982742
Potts,Virginia,02/15/1904,37.8651419,-78.4280639
Preston,Virginia,04/01/1902,39.4435188,-79.6765691
Proffit,Virginia,09/01/1904,38.1087473,-78.4241766
Prospect,Virginia,07/01/1904,37.3029279,-78.5591661
Pulaski City,Virginia,07/01/1902,37.417042,-79.1622459
Purcellville,Virginia,07/01/1902,39.1367717,-77.7147153
Quicksburg,Virginia,09/01/1904,38.6931722,-78.6789064
Quoit,Virginia,08/15/1904,nf,nf
Raccoon Ford,Virginia,10/01/1903,38.3631851,-77.9413853
Raphine,Virginia,04/01/1904,37.9373548,-79.2328102
Rectortown,Virginia,07/01/1902,38.9212223,-77.8613839
Redhill,Virginia,11/15/1904,38.9912905,-77.5721745
Redhouse,Virginia,09/15/1904,36.891243,-76.7124119
Redoak,Virginia,12/15/1904,38.4792778,-80.2531303
Redwood,Virginia,08/01/1903,37.0198634,-79.811976
Republican Grove,Virginia,06/01/1904,36.9451392,-79.0439046
Richmond,Virginia,03/01/1900,37.5385087,-77.43428
Ridgeway,Virginia,02/01/1902,36.5768047,-79.8583721
Riner,Virginia,02/01/1904,37.0665181,-80.4406068
Ringgold,Virginia,04/01/1903,36.608194,-79.2952978
Riovista,Virginia,10/01/1903,nf,nf
Rivermont,Virginia,08/01/1902,,
Roanoke,Virginia,10/01/1902,37.270973,-79.9414313
Robertsons,Virginia,10/15/1903,,
Rockbridge Baths,Virginia,07/15/1904,37.9004085,-79.4092046
Rocky Mount,Virginia,02/01/1902,36.9962007,-79.8909474
Roman,Virginia,06/01/1904,38.2826286,-79.0150294
Rondo,Virginia,05/01/1903,,
Rosehill,Virginia,09/15/1903,,
Roseland,Virginia,10/01/1903,37.7476406,-78.9758579
Roundhill,Virginia,07/01/1902,,
Rugby,Virginia,01/01/1904,,
Rural Retreat,Virginia,10/01/1903,36.8937299,-81.2759341
Rustburg,Virginia,04/01/1904,37.2768113,-79.1008543
Sago,Virginia,08/01/1902,,
Salem,Virginia,02/02/1903,,
Saltville,Virginia,02/02/1903,,
Sandidges,Virginia,02/15/1904,,
Sandy Level,Virginia,07/01/1902,,
Sandy River,Virginia,10/01/1903,,
Sandyford,Virginia,10/15/1903,,
Sanville,Virginia,04/01/1902,36.7198589,-80.0592116
School,Virginia,04/01/1904,39.1795792,-78.18149845
Scottsburg,Virginia,04/01/1904,36.7573604,-78.7897293
Scottsville,Virginia,12/04/1899,37.7987569,-78.4955662
Scruggs,Virginia,10/01/1902,37.0798649,-79.6616972
Seven Mile Ford,Virginia,03/02/1903,36.8103931,-81.6295618
Sheppards,Virginia,07/01/1904,37.3907053,-78.4852762
Sherwood,Virginia,10/01/1903,39.2795299,-80.6776013
Sherwood,Virginia,12/01/1903,39.2795299,-80.6776013
Shores,Virginia,10/01/1903,37.5501392,-76.5280063
Shuff,Virginia,10/01/1903,,
Simpsons,Virginia,09/15/1904,37.037912,-80.2044864
Snowville,Virginia,09/01/1904,37.0354277,-80.559495
South Boston,Virginia,04/01/1904,36.6987494,-78.9013987
Sowers,Virginia,09/15/1904,37.003464,-80.3792153
Speers Ferry,Virginia,10/01/1903,36.6414865,-82.7332155
Spencer,Virginia,04/01/1902,38.8021446,-81.3509777
Spoutspring,Virginia,11/02/1903,,
Spring Garden,Virginia,04/01/1903,,
Spring Mills,Virginia,05/02/1904,,
Springcreek,Virginia,10/15/1902,37.540967,-77.6184489
Springwood,Virginia,11/02/1903,,
Stapleton,Virginia,01/01/1903,,
Star,Virginia,11/15/1904,,
Staunton,Virginia,03/02/1903,38.14935,-79.0716456
Stella,Virginia,11/01/1902,,
Stephens City,Virginia,08/01/1904,39.0834398,-78.2180567
Stephenson,Virginia,06/15/1904,,
Stewartsville,Virginia,07/01/1903,37.2706946,-79.7925359
Strasburg,Virginia,09/15/1904,38.9887197,-78.358609
Stuart,Virginia,07/01/1902,36.6409753,-80.2656169
Stuarts Draft,Virginia,01/15/1904,38.0301405,-79.0336393
Sutherland,Virginia,12/15/1904,36.957619,-81.1612048
Sutherlin,Virginia,05/01/1903,36.6248605,-79.1969618
Swansboro,Virginia,02/01/1902,37.5165179,-77.4553064
Swansonville,Virginia,05/01/1903,36.7365261,-79.5789189
Swoope,Virginia,04/01/1903,38.1581851,-79.2064223
Swordscreek,Virginia,09/01/1904,nf,nf
Sycamore Station,Virginia,09/01/1902,37.0243095,-79.3583581
Sydnorsville,Virginia,08/01/1903,36.8920835,-79.8653126
Sylvatus,Virginia,06/01/1904,36.8584578,-80.7636832
Taylors Store,Virginia,10/01/1903,36.0897825,-77.9878277
Terrys Fork,Virginia,09/15/1904,37.0459662,-80.2644884
Thaxton,Virginia,07/01/1903,37.3529172,-79.6164233
The Plains,Virginia,10/01/1903,38.8624506,-77.774073
Thurman,Virginia,07/01/1903,38.0618041,-77.7697143
Timberville,Virginia,10/15/1902,38.6390069,-78.7739112
Tomsbrook,Virginia,09/15/1904,nf,nf
Towerhill,Virginia,09/15/1903,nf,nf
Troutville,Virginia,01/01/1903,37.4181901,-79.8747687
Tye River,Virginia,11/15/1904,37.8380066,-79.0220344
Unionhall,Virginia,02/01/1902,nf,nf
Unionville,Virginia,04/15/1904,38.2598551,-77.9683307
Upperville,Virginia,12/16/1898,38.9939977,-77.8847178
Van ,Virginia,05/16/1904,36.6137001,-83.1554509
Vance,Virginia,09/01/1904,36.6662488,-79.5583621
Vera,Virginia,01/01/1903,37.4134777,-78.7636231
Verano,Virginia,08/01/1904,36.750206,-75.9857069
Vernonhill,Virginia,10/15/1904,nf,nf
Vesta,Virginia,02/15/1904,36.7168026,-80.357837
Vienna,Virginia,06/02/1902,38.9013013,-77.2651585
Vinton,Virginia,07/01/1903,37.2809707,-79.8969819
Virgilina,Virginia,07/15/1903,36.5434739,-78.7750062
Volney,Virginia,11/01/1904,36.6251216,-81.3881596
Wallace,Virginia,12/01/1904,38.458983,-81.6617932
Warren,Virginia,12/15/1903,38.9131907,-78.2096656
Warrenton,Virginia,05/01/1900,38.7135498,-77.795367
Waynesboro,Virginia,03/02/1903,38.065698,-78.9055212867161
Wenonda,Virginia,07/01/1903,36.5804161,-79.5500278
Wert,Virginia,06/01/1904,37.6320154,-79.4402924
West Appomattox,Virginia,03/01/1902,37.3719712,-78.8028108
Weyers Cave,Virginia,04/01/1903,38.288462,-78.9130826
Whitepost,Virginia,08/01/1904,nf,nf
Whitmell,Virginia,04/01/1903,36.7023596,-79.5236393
Willis,Virginia,11/02/1903,36.8579109,-80.4808945
Wilmington,Virginia,10/15/1903,37.8493085,-78.2013913
Winchester,Virginia,01/01/1904,39.1857762,-78.1631434
Wingina,Virginia,11/15/1904,37.6398653,-78.7239039
Winterpock,Virginia,03/02/1903,37.3459831,-77.7194396
Wirtz,Virginia,02/01/1902,37.0765287,-79.8894784
Woodlawn,Virginia,12/01/1903,36.8098604,-79.3928027
Woodstock,Virginia,11/02/1903,38.8817784,-78.5058429
Woolwine,Virginia,10/01/1903,36.7898569,-80.2772753
Wytheville,Virginia,10/01/1903,36.9479966,-81.0869747
