Name,State,Date,Latitude,Longitude
Marietta,Mississippi,10/15/1903,34.5020433,-88.4689382
Mathiston,Mississippi,04/01/1903,33.5401214,-89.1242306
Mc Cool,Mississippi,03/02/1903,30.405897,-88.8091359
Meridian,Mississippi,10/01/1903,32.376096,-88.6897860708867
Merigold,Mississippi,09/15/1904,33.8391395,-90.7264031256441
Montpelier,Mississippi,04/01/1904,33.7178954,-88.9478357
Morton,Mississippi,10/01/1904,32.3537557,-89.6545171
Natchez,Mississippi,02/02/1903,31.5445015,-91.3891351636039
Nettleton,Mississippi,12/01/1902,34.086599,-88.6259910113558
New Albany,Mississippi,09/01/1903,34.4945605,-89.0164627914547
Newton,Mississippi,03/02/1903,32.3212554,-89.1633929
Okolona,Mississippi,02/02/1903,34.004227,-88.7498221138161
Oxford,Mississippi,05/02/1904,34.3664127,-89.5187664
Pheba,Mississippi,04/01/1904,33.584287,-88.9497805
Philadelphia,Mississippi,03/02/1903,32.7816065,-89.1157679674265
Plantersville,Mississippi,05/16/1904,34.2134407,-88.6644957
Pontotoc,Mississippi,09/01/1903,34.2114655,-89.0382651
Quincy,Mississippi,10/15/1904,33.9098322,-88.3669845
Rara Avis,Mississippi,12/01/1902,nf,nf
Ratliff,Mississippi,02/15/1904,34.3934356,-88.5336611
Rienzi,Mississippi,12/01/1902,34.7659252,-88.526717
Ripley,Mississippi,08/01/1904,34.7337435,-88.9451600020467
Saltillo,Mississippi,12/01/1902,34.3764923,-88.6817201
Sapa,Mississippi,10/01/1904,33.5476211,-89.2020106
Shannon,Mississippi,12/01/1902,34.1162203,-88.7117181
Sibleyton,Mississippi,12/01/1904,33.4381797,-89.5250749
Slate Spring,Mississippi,12/01/1904,33.7406725,-89.3711841
Smithville,Mississippi,12/01/1902,34.0675355,-88.3979080840217
Splunge,Mississippi,06/01/1904,33.9689964,-88.2686499
Steens,Mississippi,06/15/1904,33.5634498,-88.3161478
Sturgis,Mississippi,09/15/1903,33.3445684,-89.0453398
Terry,Mississippi,09/15/1904,32.0962633,-90.2942566
Tiplersville,Mississippi,07/15/1904,34.8956474,-88.90756
Toomsuba,Mississippi,03/02/1903,32.418474,-88.5069819
Troy,Mississippi,08/01/1904,34.1189973,-88.8850571
Tupelo,Mississippi,12/01/1902,34.2634615,-88.7250268095951
Union,Mississippi,11/02/1903,34.4834555,-88.9789198
Venus,Mississippi,09/15/1904,32.2280991,-90.2452832
Verona,Mississippi,05/16/1904,34.1942746,-88.7197746
Wallerville,Mississippi,06/01/1904,34.441769,-88.945895
Wallerville,Mississippi,08/01/1904,34.441769,-88.945895
Waynesboro,Mississippi,09/01/1903,31.6760355,-88.6343980105611
Weir,Mississippi,09/01/1903,33.2667917,-89.2909022
Wesson,Mississippi,04/01/1903,31.701277,-90.3975928
West Point,Mississippi,03/01/1902,33.599187,-88.6614267503448
Winona,Mississippi,11/01/1904,33.4973315,-89.7243411736344
